1|[Cześć], co słychać?|Hi, how's it going?
1837|[Proszę o przedłużenie terminu].|I'm asking for an extension.
1838|To [ma absolutny priorytet].|That has top priority.
1839|To [może poczekać].|That can wait.
1840|[Zaraz się tym zajmę].|I'll take care of it right away.
1841|[Przekażę to do właściwego działu].|I'll forward that to the relevant department.
1842|[Nie odpowiadam] za to.|I'm not responsible for that.
1843|W tej sprawie [musi się Pan zwrócić do mojej koleżanki].|You'll have to contact my colleague about that.
1844|[Dodam Panią do DW].|I'll cc you.
1845|[W załączniku przesyłam] ofertę.|Please find the offer attached.
1846|[Proszę o odpowiedź] do poniedziałku.|Please get back to me by Monday.
1847|[Z góry dziękuję].|Thank you in advance.
1848|[Obecnie jestem poza biurem].|I'm currently out of the office.
1849|[W pilnych sprawach proszę kontaktować się z] panem Weberem.|In urgent cases, please contact Mr. Weber.
1850|[Umówmy krótkie spotkanie].|Let's schedule a short meeting.
1851|Co [jest w porządku obrad]?|What's on the agenda?
1852|Kto dziś [pisze protokół]?|Who's taking the minutes today?
1853|[Czy są jeszcze jakieś pytania]?|Are there any more questions?
1854|[Powinniśmy to odłożyć] na później.|We should postpone that.
1855|[Musimy podjąć decyzję].|We have to make a decision.
1856|[Proponuję], żebyśmy zagłosowali.|I suggest we vote.
1857|To [dobre podejście].|That's a good approach.
1858|[Jestem] co do tego [sceptyczny].|I'm skeptical about that.
1859|To [jest nie do zrealizowania].|That's not feasible.
1860|[Powinniśmy rozważyć ryzyko].|We should weigh up the risk.
1861|[Musimy ograniczyć koszty].|We have to cut costs.
1862|To [się nie opłaca].|That doesn't pay off.
1863|Sprzedaż [wyraźnie wzrosła].|Sales have risen significantly.
1864|[Osiągnęliśmy nasze cele].|We've reached our targets.
1865|Zespół [wykonał świetną robotę].|The team did an excellent job.
1866|[Dostaję premię].|I'm getting a bonus.
1867|[Poprosiłem o podwyżkę].|I asked for a raise.
1868|[Mam rozmowę oceniającą].|I have a performance review.
1869|Szef [dał mi informację zwrotną].|My boss gave me feedback.
1870|[Muszę popracować nad zarządzaniem czasem].|I need to work on my time management.
1871|[Dokształcam się po godzinach].|I'm doing further training on the side.
1872|[Przekwalifikowuję się].|I'm retraining.
1873|[Założyłem własną działalność].|I've become self-employed.
1874|[Pracuję jako freelancer].|I work freelance.
1875|[Zleceń jest sporo].|Business is good.
1876|[Muszę pozyskiwać klientów].|I have to find new clients.
1877|[Wystawiam fakturę].|I'm writing an invoice.
1878|Klient [jeszcze nie zapłacił].|The client hasn't paid yet.
1879|[Muszę wysłać wezwanie do zapłaty].|I have to send a payment reminder.
1880|[Dojeżdżam do pracy godzinę].|I commute an hour to work.
1881|[Pracuję zdalnie dwa dni w tygodniu].|I work remotely two days a week.
1882|Na home office [brakuje mi kontaktu z ludźmi].|I miss the interaction when working from home.
1883|Atmosfera w biurze [jest napięta].|The mood in the office is tense.
1884|[Chodzą słuchy o zwolnieniach].|There are rumors about layoffs.
1885|Firma [redukuje etaty].|The company is cutting jobs.
1886|[Złożyłem wypowiedzenie].|I handed in my resignation.
1887|[Mam trzymiesięczny okres wypowiedzenia].|I have a three-month notice period.
1888|[Dostanę dobre świadectwo pracy].|I'm getting a good reference.
1889|Mój ostatni dzień w pracy [przypada w piątek].|My last day at work is Friday.
1890|[Robimy imprezę pożegnalną].|We're having a farewell party.
1891|[Przechodzę na emeryturę].|I'm retiring.
1892|[Mam umowę na czas nieokreślony].|I have a permanent contract.
1893|Moja umowa [jest na czas określony].|My contract is fixed-term.
1894|Nadgodziny [nie są płatne].|The overtime isn't paid.
1895|[Odbieram nadgodziny].|I'm taking time off in lieu of overtime.
1896|[Jestem w radzie pracowników].|I'm on the works council.
1897|Związek zawodowy [wzywa do strajku].|The union is calling a strike.
1898|[Pracuję w biurze].|I have an office job.
1899|[Odpowiadam za kierunek strategiczny] firmy.|I'm responsible for the strategic direction.
1900|[Musimy usprawnić nasze procesy].|We have to optimize our processes.
1901|Zakres obowiązków [nie jest jasno określony].|Responsibilities aren't clearly defined.
1902|To [należy do moich obowiązków].|That falls within my remit.
1903|[Pracujemy międzydziałowo].|We work across departments.
1904|Komunikacja [pozostawia wiele do życzenia].|Communication leaves a lot to be desired.
1905|To [musi zostać rozstrzygnięte na najwyższym szczeblu].|That has to be decided at the highest level.
1906|Zarząd [dał zielone światło].|Management has given the green light.
1907|[Stoimy przed dużymi wyzwaniami].|We're facing major challenges.
1908|[Musimy wejść na nowe rynki].|We have to open up new markets.
1909|Konkurencja [nie śpi].|The competition never sleeps.
1910|[Musimy wyróżnić się na tle konkurencji].|We have to stand out from the competition.
1911|To [nasz wyróżnik na rynku].|That's our unique selling point.
1912|Firma [przechodzi przełom].|The company is undergoing upheaval.
1913|Restrukturyzacja [wywołuje niepokój].|The restructuring is causing unrest.
1914|Morale [sięgnęło dna].|Morale is at rock bottom.
1915|Wielu pracowników [wewnętrznie już odeszło].|Many employees have mentally checked out.
1916|Rotacja pracowników [jest niepokojąco wysoka].|Staff turnover is worryingly high.
1917|[Musimy wzmocnić więź pracowników z firmą].|We have to strengthen employee retention.
1918|Fachowców [trudno znaleźć].|Skilled workers are hard to find.
1919|Stanowisko [od miesięcy pozostaje nieobsadzone].|The position has been vacant for months.
1920|Kandydatka [zrobiła znakomite wrażenie].|The applicant made an excellent impression.
1921|[Ma odpowiednie doświadczenie].|She brings the necessary experience.
1922|[Ma za wysokie kwalifikacje] na to stanowisko.|He's overqualified for the position.
1923|[Zdecydowaliśmy się na innego kandydata].|We decided on another candidate.
1924|[Chcę wziąć na siebie odpowiedzialność].|I want to take on responsibility.
1925|[Za pięć lat widzę siebie na stanowisku kierowniczym].|In five years I see myself in a leadership position.
1926|Moją największą słabością [jest perfekcjonizm].|My biggest weakness is my perfectionism.
1927|[Nastawiam się na rozwiązania].|I work in a solution-oriented way.
1928|[Nawet pod presją zachowuję zimną krew].|I keep a cool head even under pressure.
1929|[Umiejętnie deleguje zadania].|She delegates tasks skillfully.
1930|[To typowy mikromenedżer].|He's a micromanager.
1931|[Po prostu nie umie odpuścić].|He just can't let go.
1932|[Rządzi twardą ręką].|She leads with a firm hand.
1933|[Nie ma za grosz zdolności przywódczych].|He has no leadership qualities at all.
1934|Szef [skrytykował mnie przy wszystkich].|The boss criticized me in front of everyone.
1935|To [był policzek].|That was a slap in the face.
1936|[Nie czuję się doceniany].|I don't feel valued.
1937|Moja praca [nie jest doceniana].|My work isn't recognized.
1938|[Przypisuje sobie cudze zasługi].|He takes credit for other people's work.
1939|Od restrukturyzacji [robi tylko to, co musi].|She's been doing the bare minimum since the restructuring.
1940|[Obija się].|He takes it easy.
1941|[Mam górę zaległych nadgodzin].|I have a mountain of overtime piled up.
1942|[Jestem na skraju wypalenia].|I'm on the verge of burnout.
1943|[Muszę nauczyć się mówić nie].|I have to learn to say no.
1944|Równowaga między pracą a życiem [po prostu nie istnieje].|The work-life balance just isn't right.
1945|[Robię sobie przerwę od wszystkiego].|I'm taking a break.
1946|[Biorę roczny urlop sabatyczny].|I'm taking a sabbatical.
1947|[Zmieniłem ścieżkę zawodową].|I've changed career direction.
1948|[Rzuciłem się na głęboką wodę].|I took the plunge.
1949|Firma [jest na skraju bankructwa].|The company is on the verge of bankruptcy.
1950|Firma [ogłosiła upadłość].|The company filed for bankruptcy.
1951|[Jesteśmy na plusie].|We're in the black.
1952|[Jesteśmy pod kreską].|We're in the red.
1953|Raport kwartalny [przerósł oczekiwania].|The quarterly report exceeds expectations.
1954|[Zdobyliśmy duży kontrakt].|We landed a major contract.
1955|Umowa [jest dopięta na ostatni guzik].|The contract is signed and sealed.
1956|[Musimy renegocjować warunki].|We have to renegotiate.
1957|Negocjacje [utknęły w martwym punkcie].|The negotiations have stalled.
1958|[W zasadniczych kwestiach się zgadzamy].|We agree on the basics.
1959|[Musimy znaleźć kompromis].|We have to find a compromise.
1960|To [moja ostateczna oferta].|That's my final offer.
1961|[Nie mogę się na to zgodzić].|I can't agree to that.
1962|To [da się załatwić].|That can be arranged.
1963|[Będę o to zabiegać].|I'll push for that.
1964|[Skonsultuję to ze swoim zespołem].|I'll consult with my team.
1965|[Niezwłocznie dam Panu znać].|I'll let you know promptly.
1966|[Odezwę się do Pani najszybciej, jak to możliwe].|I'll get back to you as soon as possible.
1967|[Nawiązując do] Pana e-maila z poniedziałku|With reference to your email of Monday
1968|[Zgodnie z ustaleniami telefonicznymi] przesyłam Pani umowę.|As discussed on the phone, I'm sending you the contract.
1969|[W razie dodatkowych pytań pozostaję do dyspozycji].|I'm happy to answer any further questions.
1970|[Byłbym wdzięczny], gdyby mógł Pan to sprawdzić.|I'd be grateful if you could check that.
1971|[Z przykrością informujemy], że dostawa się opóźni.|Unfortunately we have to inform you that the delivery is delayed.
1972|[Prosimy o wyrozumiałość].|We ask for your understanding.
1973|[Przepraszamy za niedogodności].|We apologize for the inconvenience.
1974|[Serdeczne pozdrowienia z Berlina]|Kind regards from Berlin
1975|[Tymczasowo przejąłem to stanowisko].|I've taken over the post on an interim basis.
1976|[Awansowała na kierowniczkę działu].|She was promoted to head of department.
1977|[Jest prawą ręką szefa].|He's the boss's right-hand man.
1978|[Pociąga za sznurki zza kulis].|She's pulling the strings behind the scenes.
1979|[Ma plecy].|He has connections.
1980|Bez znajomości [daleko tu nie zajdziesz].|Without connections you won't get far here.
1981|Networking [to część tego biznesu].|Networking is part of the business.
1982|[Jesteśmy z szefem na ty].|We're on first-name terms with the boss.
1983|Ton [jest szorstki, ale serdeczny].|The tone is rough but warm.
1984|Atmosfera w pracy [jest świetna].|The working atmosphere is excellent.
1985|[To prawdziwy gracz zespołowy].|He's a real team player.
1986|[Jest samotnym wilkiem].|She's a lone wolf.
1987|[Robi wszystko, żeby być niezastąpionym].|He makes himself indispensable.
1988|Nikt [nie jest niezastąpiony].|Nobody is irreplaceable.
1989|[Jestem tylko małym trybikiem w maszynie].|I'm just a small cog in the machine.
1990|Biurokracja [wszystko paraliżuje].|Bureaucracy paralyzes everything.
1991|To [musi najpierw przejść przez trzy szczeble].|That has to go through three levels first.
1992|[Rządzi papierologia].|Red tape rules.
1993|[Nie wymyślamy koła na nowo].|We're not reinventing the wheel.
1994|[Musimy wyjść poza utarte schematy].|We have to think outside the box.
1995|To [krok we właściwym kierunku].|That's a step in the right direction.
1996|[Zróbmy to porządnie, raz a dobrze].|Let's do it properly.
1997|[Nie możemy zostać w tyle].|We mustn't fall behind.
1998|Cyfryzacja [gruntownie zmienia świat pracy].|Digitalization is fundamentally changing the world of work.
1999|Wiele czynności [ulega automatyzacji].|Many tasks are being automated.
2000|Uczenie się przez całe życie [jest niezbędne].|Lifelong learning is indispensable.
2001|[Lubię grać] w piłkę nożną.|I like playing soccer.
2002|Codziennie rano [chodzę biegać].|I go jogging every morning.
2003|[Kto] wygrał?|Who won?
2004|[Wygraliśmy]!|We won!
2005|[Przegraliśmy].|We lost.
2006|[Lubię pływać].|I like swimming.
2007|[Jeżdżę] na rowerze.|I ride a bike.
2008|[Grasz] w tenisa?|Do you play tennis?
2009|[Uprawiam] jogę.|I do yoga.
2010|[Chodzę] na siłownię.|I go to the gym.
2011|[Jaki jest] twój ulubiony sport?|What's your favorite sport?
2012|[Mój ulubiony sport to] koszykówka.|My favorite sport is basketball.
2013|[Biegam] pięć kilometrów.|I run five kilometers.
2014|[Jestem] w formie.|I'm fit.
2015|[Mecz] zaczyna się o ósmej.|The game starts at eight.
2016|[Gol]!|Goal!
2017|[Gram] w klubie.|I play in a club.
2018|[Trenujemy] dwa razy w tygodniu.|We train twice a week.
2019|[Lubię] chodzić po górach.|I like hiking.
2020|[Jeżdżę] na nartach.|I ski.
2021|[Lubię] tańczyć.|I like dancing.
2022|[Gram] w golfa.|I play golf.
2023|[Idziesz] ze mną na trening?|Are you coming to practice?
2024|[To jest] super zabawa!|That's fun!
2025|[Lubię oglądać] piłkę nożną.|I like watching soccer.
2026|[Jaki jest wynik]?|What's the score?
2027|[Jest] dwa do jednego.|It's two to one.
2028|[Remis].|It's a draw.
2029|[Jestem] kibicem Bayernu Monachium.|I'm a Bayern Munich fan.
2030|[Pogoda jest] dobra do biegania.|The weather is good for running.
2031|[Potrzebuję] nowych butów do biegania.|I need new running shoes.
2032|[Gdzie jest] basen?|Where is the swimming pool?
2033|[Gram] w siatkówkę.|I play volleyball.
2034|[Lubię] się wspinać.|I like climbing.
2035|[Uprawiam] sport.|I do sports.
2036|[Nie uprawiam] żadnego sportu.|I don't do any sports.
2037|[Jestem] bardzo szybki.|I'm very fast.
2038|[Dawaj]!|Go!
2039|[Dalej]!|Keep going!
2040|[Świetna robota]!|Well done!
2041|[Gram] w każdą sobotę.|I play every Saturday.
2042|[Gramy] we czwórkę.|We're playing as a foursome.
2043|[Stadion jest] duży.|The stadium is big.
2044|[Może pójdziemy] razem [na siłownię]?|Shall we go to the gym together?
2045|[Jestem] kompletnie [zadyszany].|I'm completely out of breath.
2046|[Mam] zakwasy.|I'm sore.
2047|[Trenuję] do maratonu.|I'm training for a marathon.
2048|[Mam] karnet na siłownię.|I'm a member of the gym.
2049|[Robię rozgrzewkę].|I'm warming up.
2050|[Rozciągam się].|I'm stretching.
2051|[Robię] dziesięć pompek.|I'm doing ten push-ups.
2052|[Podnoszę] ciężary.|I lift weights.
2053|[Kto dziś gra]?|Who's playing today?
2054|[Na mecz] nie ma już biletów.|The game is sold out.
2055|[Mamy] bilety na mecz.|We have tickets for the game.
2056|[To był] świetny mecz!|That was a great game!
2057|[Sędzia] jest ślepy!|The referee is blind!
2058|[To był] faul!|That was a foul!
2059|[Karny]!|Penalty!
2060|[Strzelił] gola.|He scored a goal.
2061|[Drużyna] gra słabo.|The team is playing badly.
2062|[Wygraliśmy] mecz.|We won the game.
2063|[Zrobiłem sobie krzywdę].|I got hurt.
2064|[Boli mnie kolano].|My knee hurts.
2065|Wczoraj [przebiegłem] dziesięć kilometrów.|I ran ten kilometers yesterday.
2066|[Chodzę] pływać, [kiedy] jest ciepło.|I go swimming when it's warm.
2067|[Jeżdżę] do pracy rowerem.|I bike to work.
2068|[Zacząłem] grać w tenisa.|I've started playing tennis.
2069|[Gram] w piłkę od dziesięciu lat.|I've been playing soccer for ten years.
2070|W weekend [idziemy] w góry.|We're going hiking at the weekend.
