1|[Ahoj], jak se máš?|Hi, how's it going?
3181|Nabídka a poptávka [určují cenu].|Supply and demand determine the price.
3182|Byznys [vzkvétá].|The business is flourishing.
3183|Obchodu [se daří jako nikdy].|The shop is selling like hot cakes.
3184|To [jde na dračku].|That's selling like hot cakes.
3185|Ten výrobek [je ležák].|The product is a slow seller.
3186|To [mě bude stát malé jmění].|That's going to cost me a small fortune.
3187|To [stojí strašné peníze], ale vyplatí se to.|That costs a fortune, but it's worth it.
3188|Za ty peníze [dostaneš jinde dvakrát tolik].|For that money you get double elsewhere.
3189|To [jsou vyhozené peníze], jestli chceš vědět můj názor.|That's money down the drain, if you ask me.
3190|[Nemám už ani floka].|I don't have a penny left.
3191|[Jsem úplně na suchu].|I'm completely broke.
3192|Peníze [nerostou na stromech].|Money doesn't grow on trees.
3193|O penězích [se nemluví].|One doesn't talk about money.
3194|Peníze [vládnou světu].|Money makes the world go round.
3195|U peněz [končí přátelství].|Friendship ends where money begins.
3196|[Zrnko k zrnku, pytel se nasype].|Every little bit helps.
3197|Šetři, když máš, [abys měl, když nemáš].|Save in good times and you'll have in bad times.
3198|[Rozbil jsem prasátko].|I raided my piggy bank.
3199|To [byla drahá legrace].|That was an expensive bit of fun.
3200|To [mi udělalo pořádnou díru v peněžence].|That made a big dent in my wallet.
3201|[Není mi] dobře.|I'm not feeling well.
3202|[Bolí mě] hlava.|I have a headache.
3203|[Bolí mě] břicho.|I have a stomachache.
3204|[Mám] horečku.|I have a fever.
3205|[Jsem] nachlazený.|I have a cold.
3206|[Mám] kašel.|I have a cough.
3207|[Mám] rýmu.|I have a runny nose.
3208|[Bolí mě] v krku.|My throat hurts.
3209|[Bolí mě] záda.|My back hurts.
3210|[Potřebuju] doktora.|I need a doctor.
3211|[Kde je] lékárna?|Where is the pharmacy?
3212|[Kde je] nemocnice?|Where is the hospital?
3213|[Zavolejte] sanitku!|Call an ambulance!
3214|[Pomoc]!|Help!
3215|[Je mi] zima.|I'm cold.
3216|[Je mi] horko.|I'm hot.
3217|[Je mi] špatně.|I feel sick.
3218|[Bolí mě] zub.|I have a toothache.
3219|[Potřebuju] prášky.|I need pills.
3220|[Brzy se uzdrav]!|Get well soon!
3221|[Zůstanu] v posteli.|I'm staying in bed.
3222|[Piju] hodně čaje.|I'm drinking lots of tea.
3223|[Hodně] spím.|I sleep a lot.
3224|[Bolí mě] ruka.|My arm hurts.
3225|[Bolí mě] noha.|My foot hurts.
3226|[Kde to bolí]?|Where does it hurt?
3227|[Tady] to bolí.|It hurts here.
3228|[Mám] objednávku.|I have an appointment.
3229|[Jsem] zdravý.|I'm healthy.
3230|[Už je mi] líp.|I'm feeling better.
3231|[Nekouřím].|I don't smoke.
3232|[Piju] hodně vody.|I drink a lot of water.
3233|[Jím] zdravě.|I eat healthily.
3234|[Mám] alergii.|I'm allergic.
3235|[Beru] léky.|I take medication.
3236|[Bolí mě] oko.|My eye hurts.
3237|[Nemůžu] spát.|I can't sleep.
3238|[Jsem] těhotná.|I'm pregnant.
3239|[Miminko] je nemocné.|The baby is sick.
3240|[Mám] průjem.|I have diarrhea.
3241|[Potřebuju] náplast.|I need a Band-Aid.
3242|[Krvácí to].|It's bleeding.
3243|[Potřebuju se objednat] k doktorovi.|I need a doctor's appointment.
3244|[Nachladil jsem se].|I've caught a cold.
3245|[Řízl jsem se do prstu].|I cut my finger.
3246|[Zlomil jsem si] ruku.|I broke my arm.
3247|[Upadl jsem].|I fell down.
3248|[Odkdy] máte horečku?|How long have you had a fever?
3249|[Už] tři dny.|For three days.
3250|[Cítím se] slabý.|I feel weak.
3251|[Točí se mi] hlava.|I feel dizzy.
3252|[Musím zvracet].|I have to throw up.
3253|[Nemám] chuť k jídlu.|I have no appetite.
3254|[Potřebuju] neschopenku.|I need a sick note.
3255|[Potřebuju] recept.|I need a prescription.
3256|[Jak často] mám ty prášky [brát]?|How often do I have to take the pills?
3257|[Třikrát denně] po jídle.|Three times a day after meals.
3258|[Máte] něco na bolest hlavy?|Do you have something for headaches?
3259|[Musím] k zubaři.|I have to go to the dentist.
3260|[Mám] chřipku.|I have the flu.
3261|[Kašlu] celou noc.|I cough all night.
3262|[Mám] ucpaný nos.|My nose is blocked.
3263|[Spálil jsem se] od sluníčka.|I have a sunburn.
3264|[Štípl mě] komár.|A mosquito bit me.
3265|[Mám] alergii [na kočky].|I'm allergic to cats.
3266|[Mám] sennou rýmu.|I have hay fever.
3267|[Potřebuju] brýle.|I need glasses.
3268|[Nosím] kontaktní čočky.|I wear contact lenses.
3269|[Byl jsem] u doktora.|I was at the doctor's.
3270|[Doktor říká], že mám odpočívat.|The doctor says I should rest.
3271|[Musím] do nemocnice.|I have to go to the hospital.
3272|[Mám] zdravotní pojištění.|I have health insurance.
3273|[Tady je] moje kartička pojišťovny.|Here's my insurance card.
3274|[Posaďte se] v čekárně.|Take a seat in the waiting room.
3275|[Otevřete] ústa.|Open your mouth.
3276|[Zhluboka] se [nadechněte].|Breathe in deeply.
3277|[Už se cítím] líp.|I already feel better.
3278|[Jsem] zase zdravý.|I'm healthy again.
3279|[Držím] dietu.|I'm on a diet.
3280|[Přibral jsem].|I've gained weight.
3281|[Zhubl jsem].|I've lost weight.
3282|[Už] nekouřím.|I don't smoke anymore.
3283|[Vypadáš] bledě.|You look pale.
3284|[Vypadáš] unaveně.|You look tired.
3285|[Lehni si].|Lie down.
3286|[Odpočiň si].|Get some rest.
3287|[Praštil jsem se].|I bumped myself.
3288|[Jak dlouho máte] tyhle potíže?|How long have you had these symptoms?
3289|[Brzy se uzdrav]! Ať jsi zase rychle fit.|Get well soon! Hope you recover quickly.
3290|[Mám silné bolesti].|I'm in a lot of pain.
3291|Bolest je čím dál [horší].|The pain is getting worse.
3292|[Hnul jsem si] se [zády].|I threw out my back.
3293|[Mám problémy s krevním oběhem].|I have circulation problems.
3294|[Trpím] migrénami.|I suffer from migraines.
3295|[Jsem chronicky nemocný].|I'm chronically ill.
3296|[Musím jít na operaci].|I need to have surgery.
3297|[Dostanu] injekci.|I'm getting a shot.
3298|[Musím] se [nechat očkovat].|I have to get vaccinated.
3299|[Musím] na [odběr krve].|I have to get blood drawn.
3300|Výsledky jsou [v pořádku].|The results are fine.
3301|[Mám vedlejší účinky].|I'm having side effects.
3302|Ten lék [nesnáším dobře].|I can't tolerate the medication.
3303|[Je to nakažlivé]?|Is that contagious?
3304|[Chytil jsem to] od někoho.|I caught it.
3305|[Cítím se úplně vyčerpaný].|I feel totally drained.
3306|[Mám problémy se spaním].|I have trouble sleeping.
3307|[Nemůžu usnout].|I can't fall asleep.
3308|[Mám noční můry].|I have nightmares.
3309|[Jsem vystresovaný] a [napjatý].|I'm stressed and tense.
3310|[Potřebuju dovolenou], abych si odpočinul.|I need a vacation to recover.
3311|[Chodím] na [fyzioterapii].|I go to physical therapy.
3312|[Mám problémy se zády].|I have back problems.
3313|[Moc] sedím.|I sit too much.
3314|[Měl bych] se o sebe [víc starat].|I should take better care of myself.
3315|[Dbám na] své zdraví.|I watch my health.
3316|[Snažím se přestat] kouřit.|I'm trying to quit smoking.
3317|[Skoro nepiju alkohol].|I hardly drink alcohol.
3318|[Jsem objednaný u specialisty].|I have an appointment with a specialist.
3319|[Musím] na [preventivní prohlídku].|I have to go for a checkup.
3320|[Vymkl jsem si kotník].|I sprained my ankle.
3321|Rána se [zanítila].|The wound is infected.
3322|[Mám otřes mozku].|I have a concussion.
3323|[Musí mi to sešít].|I need stitches.
3324|[Pohotovost] je plná.|The ER is full.
3325|[Měl jsem nehodu].|I had an accident.
3326|[Je v bezvědomí].|He's unconscious.
3327|[Nemůže dýchat].|She can't breathe.
3328|[Buší mi srdce].|My heart is racing.
3329|[Mám] moc vysoký [tlak].|My blood pressure is too high.
3330|[Jsem na cestě k uzdravení].|I'm on the road to recovery.
3331|[Jsem] pořád [na neschopence].|I'm still on sick leave.
3332|Dneska [jsem úplně rozlámaný].|I feel completely worn out today.
3333|[Jsem úplně hotový].|I'm totally wiped out.
3334|[Přepínal jsem se].|I overdid it.
3335|[Nejsem ve své kůži].|I'm not feeling up to par.
3336|[Mám knedlík v krku].|I have a frog in my throat.
3337|[Třeští mi hlava].|My head is pounding.
3338|[Jsem zdravý jako řípa].|I'm fit as a fiddle.
3339|[Něco jsem chytil].|I've caught something.
3340|[Už týdny marodím].|I've been under the weather for weeks.
3341|[Nachlazení mě pořádně skolilo].|The cold hit me hard.
3342|[Vykašlávám si plíce].|I'm coughing my lungs out.
3343|[Bolí mě celé tělo].|My whole body aches.
3344|[Je mi zle od žaludku].|I feel sick to my stomach.
3345|[Jsem bílý jako stěna].|I'm white as a sheet.
3346|[Není to tak hrozné].|It's not that bad.
3347|[Není to nic vážného].|It's nothing serious.
3348|[To bude zase dobré].|It'll be fine.
3349|[Jsem zase na nohou].|I'm back on my feet.
3350|[Měl jsem recidivu].|I had a relapse.
3351|[Ta diagnóza] byla šok.|The diagnosis was a shock.
3352|[Zajdu si] pro [druhý názor].|I'm getting a second opinion.
3353|[Mám abstinenční příznaky].|I'm going through withdrawal.
3354|[Trpím syndromem vyhoření].|I'm suffering from burnout.
3355|[Mám záchvaty paniky].|I have panic attacks.
3356|[Chodím] na [terapii].|I'm in therapy.
3357|[Musím poslouchat své tělo].|I have to listen to my body.
3358|[Musel jsem se šetřit].|I had to take it easy.
3359|[Mám ztuhlý] krk.|I have tension in my neck.
3360|Na doktora se čeká [věčnost].|The wait times at the doctor are endless.
3361|[Jsem samoplátce].|I'm a private patient.
3362|[Pojišťovna to proplácí].|The health insurance covers the costs.
3363|[Mám žádanku] na ortopedii.|I have a referral to an orthopedist.
3364|Doktor mě [důkladně vyšetřil].|The doctor examined me thoroughly.
3365|[Houserlo mě].|I have lumbago.
3366|[Pálí mě žáha].|I have heartburn.
3367|[Jsem pořádně nachlazený].|I have a bad cold.
3368|[Už je to lepší].|Things are looking up.
3369|[Jsem na hranici svých sil].|I've reached my limits.
3370|[Nic mi není].|There's nothing wrong with me.
3371|[Smích je nejlepší lék].|Laughter is the best medicine.
3372|[Utekl jsem hrobníkovi z lopaty].|I cheated death.
3373|[Je mi pod psa].|I feel absolutely awful.
3374|[Leží s horečkou].|He's laid up in bed.
3375|[Úplně jsem se vyléčil].|I've fully recovered.
3376|[Už je z nejhoršího venku].|She's out of the woods.
3377|[Vyvázl jsem jen s leknutím].|I got off with just a fright.
3378|[To není žádná legrace].|That's no joke.
3379|[Nachlazení mi zalezlo do kostí].|The cold has settled in my bones.
3380|[Jsem jen stín sebe sama].|I'm just a shadow of my former self.
3381|[To člověka pořádně vysílí].|That really takes it out of you.
3382|[Zničil jsem si tělo].|I've worn my body out.
3383|[Má za sebou koňskou léčbu].|He's been through a drastic treatment.
3384|[Je mi strašně zle].|I feel terribly sick.
3385|[Jsem na omdlení].|I'm about to keel over.
3386|[To mi leží v žaludku].|That upsets my stomach.
3387|[Mám zase záda].|I have back problems. (colloquial)
3388|[Je zase čilá jako rybka].|She's full of beans again.
3389|[To se musí brát vážně].|You have to take that seriously.
3390|[Prevence je lepší než léčba].|Prevention is better than cure.
3391|[Jedno jablko denně, doktora ušetří].|An apple a day keeps the doctor away.
3392|[Nejhorší mám za sebou].|I'm over the worst.
3393|[Zhroutil se nervově].|He suffered a nervous breakdown.
3394|[Visí to na vlásku].|It's touch and go.
3395|[Zase jsem se dal dohromady].|I've pulled myself together again.
3396|[Čas zahojí všechny rány].|Time heals all wounds.
3397|[Potřebuju] něco proti bolesti.|I need a painkiller.
3398|[Kdy] má doktor ordinační hodiny?|When are the doctor's office hours?
3399|[Udělal jsem si něco].|I hurt myself.
3400|[Od včera mě bolí v krku].|I've had a sore throat since yesterday.
3401|Chtěl bych [se objednat k praktickému lékaři].|I'd like to make an appointment with my family doctor.
3402|[Nemáte dnes ještě volný termín]?|Do you have any appointments left today?
3403|[Jsem u vás v ordinaci nový].|I'm new to this practice.
3404|[Copak vás trápí]?|What seems to be the problem?
3405|[Už několik dní se cítím zesláblý].|I've been feeling run-down for days.
3406|[Mám zvýšenou teplotu].|I have a slight fever.
3407|[Bolí mě celé tělo].|My whole body hurts.
3408|[Mám suchý kašel].|I have a dry cough.
3409|[Špatně se mi dýchá].|I'm having trouble breathing.
3410|[Poranil jsem si koleno].|I hurt my knee.
3411|Kotník [je oteklý].|The ankle is swollen.
3412|[Svlékněte se prosím do půli těla].|Please remove your top.
3413|[Zhluboka se nadechněte a vydechněte].|Breathe in and out deeply.
3414|[Předepíšu vám antibiotika].|I'll prescribe you an antibiotic.
3415|[Berte ty prášky třikrát denně].|Take the tablets three times a day.
3416|[Dám vám neschopenku na týden].|I'll sign you off sick for a week.
3417|[Měl byste se šetřit].|You should take it easy.
3418|[Musím jít na odběr krve].|I have to go for a blood test.
3419|[Čekám na výsledky].|I'm waiting for the results.
3420|Hodnoty [jsou všechny v normě].|The values are all normal.
3421|[Jsem objednaný u zubaře].|I have a dentist appointment.
3422|[Mám v zubu díru].|I have a cavity.
3423|Lékárna [má pohotovostní službu].|The pharmacy is on emergency duty.
3424|[Potřebuju něco na bolest v krku].|I need something for a sore throat.
3425|[Každý večer chodím na procházku], abych zůstal fit.|I go for a walk every evening to stay fit.
3426|[Spím aspoň sedm hodin].|I sleep at least seven hours.
3427|[Piju málo vody].|I don't drink enough water.
3428|[Snažím se jíst zdravěji].|I'm trying to eat more healthily.
3429|[Přestal jsem kouřit]!|I've quit smoking!
3430|[Chytil jsem nějakou infekci].|I've caught an infection.
3431|Chřipka [teď řádí].|The flu is going around.
3432|[Nakazil jsem se od dětí].|I caught it from my kids.
3433|[Ležím v posteli].|I'm laid up in bed.
3434|[Léčím se doma].|I'm recovering at home.
3435|[Ještě nejsem úplně fit].|I'm not quite back on my feet yet.
