1|[Hei], hvordan går det?|Hi, how's it going?
1779|[Vi må legge kortene på bordet].|We have to put our cards on the table.
1780|[Han tok ut alle kreftene] under presentasjonen.|He pulled out all the stops in the presentation.
1781|[Vi er under enormt tidspress].|We're under enormous time pressure.
1782|[Alt står og faller] på budsjettet.|It all depends on the budget.
1783|[Vi må holde trykket oppe].|We have to stay on the ball.
1784|[Han har teft for] forhandlinger.|He has a knack for negotiations.
1785|[Hun holder i trådene].|She's pulling the strings.
1786|[Det er ikke mitt bord].|That's not my department.
1787|[Vi er på rett vei].|We're on the right track.
1788|[Det sprenger] rammene.|That goes beyond the scope.
1789|[Jeg holder fortet] for deg.|I'll cover for you.
1790|[Prosjektet har stoppet opp].|The project has stalled.
1791|[Vi må trekke i nødbremsen].|We have to pull the plug.
1792|[Han smisker for sjefen].|He's sucking up to the boss.
1793|[Det er en dråpe i havet].|That's a drop in the ocean.
1794|[Vi har ikke funnet opp hjulet på nytt].|We didn't reinvent the wheel.
1795|[Jeg vet ikke min arme råd].|I'm at my wit's end.
1796|[Det er i boks].|That's all wrapped up.
1797|[Han prøver å få meg ut av stillingen].|He's trying to get me fired.
1798|[Vi må bekjenne farge].|We have to show our true colors.
1799|[Jeg stikker ikke hodet for langt frem].|I'm not going out on a limb.
1800|Det fører oss [ingen vei].|That doesn't get us anywhere.
1801|Jeg har [fått jobb som] sykepleier.|I found a job as a nurse.
1802|Jeg [jobber skift] og har ofte nattevakt.|I work shifts and often have night shifts.
1803|Vi [har fleksibel arbeidstid].|We have flexible working hours.
1804|Jeg [gir meg tidligere i dag].|I'm finishing early today.
1805|Kan jeg [ta en feriedag i morgen]?|Can I take a day off tomorrow?
1806|Jeg [er på jobbreise denne uka].|I'm on a business trip this week.
1807|Jeg [må svare på noen e-poster til].|I still have to answer a few emails.
1808|[Kunne du sendt meg] dokumentene [innen fredag]?|Could you send me the documents by Friday?
1809|Jeg [har gått glipp av fristen].|I missed the deadline.
1810|Vi [ligger godt an tidsmessig].|We're on schedule.
1811|Møtet [ble flyttet til torsdag].|The meeting was moved to Thursday.
1812|Jeg [deltar i møtet på video].|I'm joining the meeting by video.
1813|[Du har mikrofonen av].|You're on mute.
1814|[Kan du dele skjermen din]?|Can you share your screen?
1815|Sjefen min [er ganske streng].|My boss is pretty strict.
1816|Kollegaen min [har hjulpet meg masse].|My colleague helped me a lot.
1817|Jeg [liker å jobbe sammen med ham].|I like working with him.
1818|Jeg [har seks måneders prøvetid].|I have a six-month probation period.
1819|Jeg [tjener mer enn før].|I earn more than before.
1820|Hvor [mange feriedager har du]?|How many vacation days do you have?
1821|Jeg [er fornøyd med jobben min].|I'm happy with my job.
1822|Jeg [vil gjerne bytte yrke].|I want a career change.
1823|Jeg [har søkt jobb i tre firmaer].|I applied to three companies.
1824|[Hvordan gikk jobbintervjuet]?|How did the job interview go?
1825|De [har tilbudt meg jobben]!|They offered me the job!
1826|Jeg [fikk dessverre avslag].|Unfortunately I got a rejection.
1827|Jeg [begynner første oktober].|I start on October first.
1828|Jeg [jobber i regnskapsavdelingen].|I work in accounting.
1829|Jeg [har ansvaret for kundeservice].|I'm responsible for customer service.
1830|Jeg [er nedlesset i arbeid].|I'm swamped with work.
1831|Jeg [henger så vidt med på jobben].|I can barely keep up with work.
1832|Vi [har for lite folk].|We're understaffed.
1833|Prosjektet [har kommet ut av kontroll].|The project got out of hand.
1834|Vi [må dra i nødbremsen].|We have to pull the emergency brake.
1835|Vi [har overskredet budsjettet].|We've gone over budget.
1836|Fristen [er umulig å holde].|The deadline can't be met.
1837|Jeg [ber om utsatt frist].|I'm asking for an extension.
1838|Det [har aller høyeste prioritet].|That has top priority.
1839|Det [kan vente].|That can wait.
1840|Jeg [tar meg av det med en gang].|I'll take care of it right away.
1841|Jeg [sender det videre til riktig avdeling].|I'll forward that to the relevant department.
1842|Det [er ikke mitt ansvar].|I'm not responsible for that.
1843|Da [må du ta kontakt med kollegaen min].|You'll have to contact my colleague about that.
1844|Jeg [setter deg på kopi].|I'll cc you.
1845|[Vedlagt finner du] tilbudet.|Please find the offer attached.
1846|[Jeg ber om tilbakemelding] innen mandag.|Please get back to me by Monday.
1847|[Takk på forhånd].|Thank you in advance.
1848|[Jeg er for tiden ikke på kontoret].|I'm currently out of the office.
1849|[I hastesaker kan du kontakte] Weber.|In urgent cases, please contact Mr. Weber.
1850|La oss [sette opp et kort møte].|Let's schedule a short meeting.
1851|Hva [står på dagsordenen]?|What's on the agenda?
1852|Hvem [skriver referat i dag]?|Who's taking the minutes today?
1853|[Er det flere spørsmål]?|Are there any more questions?
1854|Det [bør vi utsette].|We should postpone that.
1855|Vi [må ta en beslutning].|We have to make a decision.
1856|Jeg [foreslår] at vi stemmer over det.|I suggest we vote.
1857|Det [er en god tilnærming].|That's a good approach.
1858|Der [er jeg skeptisk].|I'm skeptical about that.
1859|Det [lar seg ikke gjennomføre].|That's not feasible.
1860|Vi [bør veie risikoen].|We should weigh up the risk.
1861|Vi [må kutte kostnader].|We have to cut costs.
1862|Det [lønner seg ikke].|That doesn't pay off.
1863|Omsetningen [har økt betraktelig].|Sales have risen significantly.
1864|Vi [har nådd målene våre].|We've reached our targets.
1865|Teamet [har gjort en fremragende jobb].|The team did an excellent job.
1866|Jeg [får bonus].|I'm getting a bonus.
1867|Jeg [har bedt om lønnsøkning].|I asked for a raise.
1868|Jeg [skal ha medarbeidersamtale].|I have a performance review.
1869|Sjefen min [har gitt meg tilbakemelding].|My boss gave me feedback.
1870|Jeg [må jobbe med tidsstyringen min].|I need to work on my time management.
1871|Jeg [tar etterutdanning ved siden av].|I'm doing further training on the side.
1872|Jeg [omskolerer meg].|I'm retraining.
1873|Jeg [har startet for meg selv].|I've become self-employed.
1874|Jeg [jobber som frilanser].|I work freelance.
1875|Ordretilgangen [er god].|Business is good.
1876|Jeg [må skaffe nye kunder].|I have to find new clients.
1877|Jeg [skriver en faktura].|I'm writing an invoice.
1878|Kunden [har ikke betalt ennå].|The client hasn't paid yet.
1879|Jeg [må sende en purring].|I have to send a payment reminder.
1880|Jeg [pendler en time til jobben].|I commute an hour to work.
1881|Jeg [jobber fjernt to dager i uka].|I work remotely two days a week.
1882|På hjemmekontor [savner jeg det sosiale].|I miss the interaction when working from home.
1883|Stemningen på kontoret [er anspent].|The mood in the office is tense.
1884|Det [går rykter om oppsigelser].|There are rumors about layoffs.
1885|Firmaet [kutter stillinger].|The company is cutting jobs.
1886|Jeg [har levert oppsigelsen min].|I handed in my resignation.
1887|Jeg [har tre måneders oppsigelsestid].|I have a three-month notice period.
1888|Jeg [får en god attest].|I'm getting a good reference.
1889|Min siste arbeidsdag [er på fredag].|My last day at work is Friday.
1890|Vi [har avskjedsfest].|We're having a farewell party.
1891|Jeg [går av med pensjon].|I'm retiring.
1892|Jeg [har fast stilling].|I have a permanent contract.
1893|Kontrakten min [er midlertidig].|My contract is fixed-term.
1894|Overtiden [blir ikke betalt].|The overtime isn't paid.
1895|Jeg [avspaserer overtid].|I'm taking time off in lieu of overtime.
1896|Jeg [sitter i arbeidsmiljøutvalget].|I'm on the works council.
1897|Fagforeningen [varsler streik].|The union is calling a strike.
1898|Jeg [har kontorjobb].|I have an office job.
1899|Jeg [har ansvaret for den strategiske retningen].|I'm responsible for the strategic direction.
1900|Vi [må effektivisere prosessene våre].|We have to optimize our processes.
1901|Ansvarsfordelingen [er ikke tydelig avklart].|Responsibilities aren't clearly defined.
1902|Det [faller inn under mitt ansvarsområde].|That falls within my remit.
1903|Vi [jobber på tvers av avdelinger].|We work across departments.
1904|Kommunikasjonen [har mye å gå på].|Communication leaves a lot to be desired.
1905|Det [må avgjøres på høyeste nivå].|That has to be decided at the highest level.
1906|Ledelsen [har gitt grønt lys].|Management has given the green light.
1907|Vi [står overfor store utfordringer].|We're facing major challenges.
1908|Vi [må åpne opp nye markeder].|We have to open up new markets.
1909|Konkurrentene [sover ikke].|The competition never sleeps.
1910|Vi [må skille oss ut fra konkurrentene].|We have to stand out from the competition.
1911|Det [er vårt unike salgsargument].|That's our unique selling point.
1912|Bedriften [er i en omstillingsfase].|The company is undergoing upheaval.
1913|Omstruktureringen [skaper uro].|The restructuring is causing unrest.
1914|Moralen [er på bunnen].|Morale is at rock bottom.
1915|Mange ansatte [har mentalt sjekket ut].|Many employees have mentally checked out.
1916|Turnoveren [er bekymringsfullt høy].|Staff turnover is worryingly high.
1917|Vi [må bli flinkere til å beholde de ansatte].|We have to strengthen employee retention.
1918|Fagfolk [er vanskelig å finne].|Skilled workers are hard to find.
1919|Stillingen [har stått ledig i månedsvis].|The position has been vacant for months.
1920|Søkeren [gjorde et utmerket inntrykk].|The applicant made an excellent impression.
1921|Hun [har den nødvendige erfaringen].|She brings the necessary experience.
1922|Han [er overkvalifisert] for stillingen.|He's overqualified for the position.
1923|Vi [har valgt en annen kandidat].|We decided on another candidate.
1924|Jeg [vil gjerne ta på meg ansvar].|I want to take on responsibility.
1925|Jeg [ser meg selv i en lederstilling om fem år].|In five years I see myself in a leadership position.
1926|Min største svakhet [er perfeksjonismen min].|My biggest weakness is my perfectionism.
1927|Jeg [jobber løsningsorientert].|I work in a solution-oriented way.
1928|Jeg [holder hodet kaldt også under press].|I keep a cool head even under pressure.
1929|Hun [delegerer oppgaver på en smart måte].|She delegates tasks skillfully.
1930|Han [er en mikromanager].|He's a micromanager.
1931|Han [klarer rett og slett ikke å gi slipp].|He just can't let go.
1932|Hun [leder med fast hånd].|She leads with a firm hand.
1933|Han [har null lederegenskaper].|He has no leadership qualities at all.
1934|Sjefen [kritiserte meg foran alle sammen].|The boss criticized me in front of everyone.
1935|Det [var et slag i ansiktet].|That was a slap in the face.
1936|Jeg [føler meg ikke verdsatt].|I don't feel valued.
1937|Arbeidet mitt [blir ikke anerkjent].|My work isn't recognized.
1938|Han [pynter seg med lånte fjær].|He takes credit for other people's work.
1939|Hun [har bare gjort det hun må] siden omstruktureringen.|She's been doing the bare minimum since the restructuring.
1940|Han [tar det med ro].|He takes it easy.
1941|Jeg [har samlet opp et berg av overtid].|I have a mountain of overtime piled up.
1942|Jeg [er på grensen til utbrenthet].|I'm on the verge of burnout.
1943|Jeg [må lære meg å si nei].|I have to learn to say no.
1944|Balansen mellom jobb og fritid [stemmer rett og slett ikke].|The work-life balance just isn't right.
1945|Jeg [tar meg en pause].|I'm taking a break.
1946|Jeg [tar et friår].|I'm taking a sabbatical.
1947|Jeg [har skiftet retning i karrieren].|I've changed career direction.
1948|Jeg [har tatt sjansen og hoppet i det].|I took the plunge.
1949|Firmaet [står på randen av konkurs].|The company is on the verge of bankruptcy.
1950|Firmaet [har begjært seg konkurs].|The company filed for bankruptcy.
1951|Vi [går med overskudd].|We're in the black.
1952|Vi [går med underskudd].|We're in the red.
1953|Kvartalsrapporten [overgår forventningene].|The quarterly report exceeds expectations.
1954|Vi [har kapret en storkontrakt].|We landed a major contract.
1955|Kontrakten [er i boks].|The contract is signed and sealed.
1956|Vi [må reforhandle].|We have to renegotiate.
1957|Forhandlingene [har gått i stå].|The negotiations have stalled.
1958|Vi [er enige i hovedtrekkene].|We agree on the basics.
1959|Vi [må finne et kompromiss].|We have to find a compromise.
1960|Det [er mitt siste tilbud].|That's my final offer.
1961|Det [kan jeg ikke gå med på].|I can't agree to that.
1962|Det [lar seg ordne].|That can be arranged.
1963|Jeg [skal jobbe for det].|I'll push for that.
1964|Jeg [skal rådføre meg med teamet mitt].|I'll consult with my team.
1965|Jeg [gir deg beskjed snarest].|I'll let you know promptly.
1966|Jeg [kommer tilbake til deg så snart som mulig].|I'll get back to you as soon as possible.
1967|[Med henvisning til] e-posten din fra mandag|With reference to your email of Monday
1968|[Som avtalt på telefon] sender jeg deg kontrakten.|As discussed on the phone, I'm sending you the contract.
1969|[Ta gjerne kontakt hvis du har flere spørsmål].|I'm happy to answer any further questions.
1970|[Jeg ville satt pris på] om du kunne sjekke det.|I'd be grateful if you could check that.
1971|[Vi må dessverre informere om] at leveringen blir forsinket.|Unfortunately we have to inform you that the delivery is delayed.
1972|[Vi håper på din forståelse].|We ask for your understanding.
1973|[Vi beklager ulempene].|We apologize for the inconvenience.
1974|[Med vennlig hilsen fra Berlin]|Kind regards from Berlin
1975|Jeg [har overtatt stillingen midlertidig].|I've taken over the post on an interim basis.
1976|Hun [ble forfremmet til avdelingsleder].|She was promoted to head of department.
1977|Han [er sjefens høyre hånd].|He's the boss's right-hand man.
1978|Hun [trekker i trådene i bakgrunnen].|She's pulling the strings behind the scenes.
1979|Han [har gode forbindelser].|He has connections.
1980|Uten kontakter [kommer man ikke langt her].|Without connections you won't get far here.
1981|Nettverksbygging [hører med til jobben].|Networking is part of the business.
1982|Vi [er på fornavn med sjefen].|We're on first-name terms with the boss.
1983|Tonen [er røff, men hjertelig].|The tone is rough but warm.
1984|Arbeidsmiljøet [er fremragende].|The working atmosphere is excellent.
1985|Han [er en ekte lagspiller].|He's a real team player.
1986|Hun [er en ensom ulv].|She's a lone wolf.
1987|Han [gjør seg uunnværlig].|He makes himself indispensable.
1988|Ingen [er uerstattelig].|Nobody is irreplaceable.
1989|Jeg [er bare et lite tannhjul i maskineriet].|I'm just a small cog in the machine.
1990|Byråkratiet [lammer alt].|Bureaucracy paralyzes everything.
1991|Det [må gjennom tre instanser først].|That has to go through three levels first.
1992|Byråkratiet [rår].|Red tape rules.
1993|Vi [finner ikke opp hjulet på nytt].|We're not reinventing the wheel.
1994|Vi [må tenke utenfor boksen].|We have to think outside the box.
1995|Det [er et skritt i riktig retning].|That's a step in the right direction.
