1|[Bok], kako si?|Hi, how's it going?
3700|[Drago mi je da] je sve dobro prošlo.|I'm glad everything went well.
3701|[Bojim se] biti sam.|I'm afraid of being alone.
3702|[Teško mi je] pričati o tome.|It's hard for me to talk about it.
3703|[Laknulo mi je].|I'm relieved.
3704|[Očajan sam].|I'm desperate.
3705|[Totalno sam zbunjen].|I'm totally confused.
3706|[Osjećam se pod pritiskom].|I feel pressured.
3707|[Oduševljen sam] filmom.|I'm thrilled by the movie.
3708|[Impresioniran sam].|I'm impressed.
3709|[To me uvjerilo].|That convinced me.
3710|[To me dirnulo].|That touched me.
3711|[Jedva čekam] rezultate.|I'm eager to see the results.
3712|[Skeptičan sam].|I'm skeptical.
3713|[Sumnjam u to].|I doubt it.
3714|[Siguran sam da] će uspjeti.|I'm sure it will work out.
3715|[Nikad ne bih pomislio da] će se to dogoditi.|I never would have thought that would happen.
3716|[Imam dobar osjećaj].|I have a good feeling.
3717|[Imam loš predosjećaj].|I have a bad feeling.
3718|[Pun mi je kufer].|I'm fed up.
3719|[Dosta mi je]!|I've had enough!
3720|[To mi ide na živce].|That gets on my nerves.
3721|[Ne mogu] ga [smisliti].|I can't stand him.
3722|[Ne mogu] se [nositi] s tim.|I can't deal with that.
3723|[Treba mi vremena za sebe].|I need time for myself.
3724|[Nisam raspoložen].|I'm in a bad mood.
3725|[Dobro sam raspoložen].|I'm in a good mood.
3726|[Pusti me na miru]!|Leave me alone!
3727|[Nisam ljut na tebe].|I'm not mad at you.
3728|[Nisam te htio povrijediti].|I didn't want to hurt you.
3729|[Osjećam se neshvaćeno].|I feel misunderstood.
3730|[Šteta što] odlaziš.|It's a shame you're leaving.
3731|[Ne žalim] ni za čim.|I don't regret anything.
3732|[Motiviran sam].|I'm motivated.
3733|[Rastrgan sam].|I'm torn.
3734|[Imao sam sreće].|I was lucky.
3735|[Imao sam peha].|I was unlucky.
3736|[Neću se] dati [slomiti].|I won't let it get me down.
3737|[Ja to vidim malo drugačije].|I see that a little differently.
3738|[To mi je potpuno jasno].|I can really relate to that.
3739|[Ostao sam bez daha].|I'm blown away.
3740|[Potpuno sam shrvan].|I'm devastated.
3741|[Živci su mi na izmaku].|My nerves are shot.
3742|[Mogao bih eksplodirati].|I could hit the roof.
3743|[Samo što nisam pukao].|I'm about to lose my temper.
3744|[Kipim od bijesa].|I'm seething.
3745|[To me ostavilo ravnodušnim].|That left me cold.
3746|[To mi se uvuklo pod kožu].|That gets under my skin.
3747|[To mi je priraslo srcu].|That's close to my heart.
3748|[Pao mi je kamen sa srca].|That's a weight off my mind.
3749|[Imam leptiriće u trbuhu].|I have butterflies in my stomach.
3750|[Na sedmom sam nebu].|I'm in seventh heaven.
3751|[Odlično sam raspoložen].|I'm in high spirits.
3752|[To] mi je [uljepšalo dan].|That made my day.
3753|[Ostao sam paf].|I'm flabbergasted.
3754|[Ostao sam bez teksta].|I'm speechless.
3755|[Ne vjerujem svojim očima].|I can't believe my eyes.
3756|[Imam nelagodan osjećaj].|I have an uneasy feeling.
3757|[Nije mi ugodno zbog toga].|I'm not comfortable with it.
3758|[Dosta mi je svega do grla].|I'm sick and tired of it.
3759|[To je vrhunac]!|That's the last straw!
3760|[To je kap koja je prelila čašu].|That's the final straw.
3761|[Zahvalan sam ti] na strpljenju.|I'm grateful for your patience.
3762|[U dilemi sam].|I'm of two minds.
3763|[Preopterećen sam].|I'm overwhelmed.
3764|[To godi].|That feels good.
3765|[Osjećam se kao nov čovjek].|I feel like a new person.
3766|[Neugodno mi je zbog toga].|That makes me uncomfortable.
3767|[Dirnut sam].|I'm moved.
3768|[Zgranut sam].|I'm stunned.
3769|[To je nečuveno]!|I think that's outrageous!
3770|[Stojim iza toga].|I stand by it.
3771|[I ja to tako vidim].|I see it the same way.
3772|[Tu ti moram proturječiti].|I have to disagree with you there.
3773|[Nisam uvjeren].|I'm not convinced.
3774|[To je stvar ukusa].|That's a matter of opinion.
3775|[Glavu gore]!|Chin up!
3776|[To me potpuno izbacilo iz takta].|That really knocked me off track.
3777|[Mogu misliti da] je to bilo teško.|I can well imagine that was difficult.
3778|[Nasmrt sam tužan].|I'm utterly miserable.
3779|[Čas na nebu, čas u blatu].|Up one minute, down the next.
3780|[Dođe mi da zaplačem].|I feel like crying.
3781|[To je melem za dušu].|That's balm for the soul.
3782|[Pomiren sam sa sobom].|I'm at peace with myself.
3783|[Ne mogu prestati misliti na to].|I can't stop thinking about it.
3784|[Skupio sam hrabrost].|I plucked up my courage.
3785|[Lebdim na oblacima].|I'm on cloud nine.
3786|[Baš me briga].|I couldn't care less.
3787|[Boli me briga].|I don't give a hoot.
3788|[Bijesan sam kao ris].|I'm furious.
3789|[Od toga poludim].|That drives me up the wall.
3790|[Imam knedlu u grlu].|I have a lump in my throat.
3791|[Srce mi je sišlo u pete].|My heart sank into my boots.
3792|[Ostao sam bez riječi].|That left me speechless.
3793|[Sav sam izvan sebe od sreće].|I'm over the moon.
3794|[On se lako rasplače].|He cries easily.
3795|[To mi ide uz dlaku].|That rubs me the wrong way.
3796|[Ne vidim u tome ništa dobro].|I can't see anything good in it.
3797|[To nije moja stvar].|That's not my thing.
3798|[Imam pomiješane osjećaje u vezi s tim].|I have mixed feelings about it.
3799|[To mi je zagonetka].|That's a mystery to me.
3800|[Sve je dobro što se dobro svrši].|All's well that ends well.
3801|[Baš sam ponosan na sebe].|I'm really proud of myself.
3802|[Malo sam razočaran tobom].|I'm a little disappointed in you.
3803|[Silno mi je drago zbog tebe]!|I'm so happy for you!
3804|To [me rastužuje].|That makes me sad.
3805|To [me ljuti].|That makes me angry.
3806|[Bojim se da ću nešto pogriješiti].|I'm afraid of doing something wrong.
3807|[Strašno sam nervozan pred ispit].|I'm really nervous before the exam.
3808|[Drago mi je što je gotovo].|I'm glad it's over.
3809|[Laknulo mi je što je sve uspjelo].|I'm relieved that everything worked out.
3810|[Danas se ne osjećam baš najbolje].|I'm not feeling so good today.
3811|[Danas sam stvarno dobre volje].|I'm in a really good mood today.
3812|[Ljut sam na samoga sebe].|I'm annoyed with myself.
3813|[Šteta što ne dolaziš].|It's a shame you're not coming.
3814|[Super je što mi pomažeš].|I think it's great that you're helping me.
3815|Po mom mišljenju [imaš pravo].|In my opinion, you're right.
3816|[Nisam baš siguran u to].|I'm not so sure about that.
3817|[Mislim da se varaš].|I think you're mistaken.
3818|[Potpuno se slažem s tobom].|I completely agree with you.
3819|[Vidim to isto kao ti].|I see it the same way.
3820|To [mi je nepravedno].|I think that's unfair.
3821|[Ne mogu to više slušati].|I can't bear to hear that anymore.
3822|[Znatiželjan sam kako će završiti].|I'm curious how it will turn out.
3823|[Nedostaju mi stara vremena].|I miss the old days.
3824|[Zahvalan sam na svojim prijateljima].|I'm grateful for my friends.
3825|[Ovdje se osjećam ugodno].|I feel comfortable here.
3826|To [mi je stvarno važno].|That's really important to me.
3827|[Užasno mi je neugodno].|I'm totally embarrassed.
3828|[Imam pomiješane osjećaje].|I have mixed feelings.
3829|[Ne znam bih li se smijao ili plakao].|I don't know whether to laugh or cry.
3830|[Potpuno sam smušen].|I'm all over the place.
3831|[Uopće nisam svoj].|I'm not myself at all.
3832|[Živci su mi rastrojeni].|My nerves are frayed.
3833|To [me baš iscrpljuje].|That really takes it out of me.
3834|To [mi ne izlazi iz glave].|I can't get that out of my head.
3835|[Jako se brinem za njega].|I'm really worried about him.
3836|[Imam čudan osjećaj u vezi s tim].|I have a strange feeling about this.
3837|Nešto [tu ne štima].|Something isn't right here.
3838|[Ne vjerujem ovom zatišju].|I don't trust this calm.
3839|[Umirem od znatiželje].|I'm dying to know.
3840|[Jedva čekam].|I can hardly wait.
3841|[Sav gorim od oduševljenja].|I'm all fired up.
3842|[Oduševljen sam].|I'm thrilled.
3843|To [me oborilo s nogu].|That blew me away.
3844|To [me duboko dirnulo].|That touched me deeply.
3845|[Suze su mi navrle na oči].|Tears came to my eyes.
3846|[Presretan sam].|I'm overjoyed.
3847|[Mogao bih zagrliti cijeli svijet].|I could hug the whole world.
3848|[Dobre sam volje otkako sam se probudio].|I've been in a good mood since I woke up.
3849|Danas [sam ustao na lijevu nogu].|I got out of bed on the wrong side today.
3850|[Loše sam volje].|I'm in a bad mood.
3851|Danas me [radije pusti na miru].|Better leave me alone today.
3852|[Razdražljiv sam].|I'm irritable.
3853|[Izgubio sam strpljenje].|I've lost my patience.
3854|[Pukao sam].|I lost my temper.
3855|[Bio sam bijesan kao ris].|I was furious.
3856|[Strašno sam se uzrujao].|I got incredibly worked up.
3857|[Opet sam se smirio].|I've calmed down again.
3858|[Više nisam ljut].|I'm not mad anymore.
3859|[Iskreno mi je žao].|I'm truly sorry.
3860|[Pretjerano sam reagirao].|I overreacted.
3861|To [nije bilo pošteno od mene].|That wasn't fair of me.
3862|[Sram me je svog ponašanja].|I'm ashamed of my behavior.
3863|[Osjećam se krivim].|I feel guilty.
3864|[Žao mi je zbog toga].|I regret it.
3865|[Osjećam se iskorišteno].|I feel used.
3866|[Osjećam se zapostavljeno].|I feel left out.
3867|[Osjećam se povrijeđeno].|I feel hurt.
3868|To [me uvrijedilo].|That offended me.
3869|[Ne zamjeram ti].|I don't hold it against you.
3870|[Ljubomoran sam na njegov uspjeh].|I'm jealous of his success.
3871|[Zavidan sam].|I'm envious.
3872|[Od srca ti to želim].|I'm genuinely happy for you.
3873|[Pun sam pouzdanja].|I'm confident.
3874|[Optimističan sam što se tiče budućnosti].|I'm optimistic about the future.
3875|[Sve vidim crno].|I'm pessimistic.
3876|[Još nisam izgubio nadu].|I haven't given up hope yet.
3877|[Sumnjam da će to funkcionirati].|I'm skeptical whether that'll work.
3878|[Imam dvojbe].|I have doubts.
3879|[Čvrsto sam uvjeren u to].|I'm firmly convinced of it.
3880|[Stojim iza toga u potpunosti].|I'm fully behind it.
3881|Po mom sudu [to je pogreška].|In my view that's a mistake.
3882|[Smatram da bismo trebali pričekati].|I'm of the opinion that we should wait.
3883|[Mišljenja sam da svatko zaslužuje priliku].|I'm of the view that everyone deserves a chance.
3884|[Razumijem tvoje stajalište].|I can understand your point of view.
3885|To [je opravdan prigovor].|That's a fair objection.
3886|U tome [ima nešto istine].|There's some truth in that.
3887|To [vidim malo nijansiranije].|I see that in a more nuanced way.
3888|Tu [sam potpuno drugačijeg mišljenja].|I have a completely different opinion on that.
3889|To [smatram pretjeranim].|I think that's exaggerated.
3890|To [je glupost].|That's nonsense.
3891|[Ne moramo se slagati].|We don't have to agree.
3892|Hajde da [o tome razgovaramo smireno i objektivno].|Let's discuss this objectively.
3893|[Otvoren sam za drugačija mišljenja].|I'm open to other opinions.
3894|[Rado ću se dati uvjeriti].|I'm happy to be convinced.
3895|[Uvjerio si me].|You've convinced me.
3896|[Rastrgan sam što se toga tiče].|I'm of two minds about that.
3897|To [u meni budi pomiješane osjećaje].|That triggers mixed feelings in me.
3898|[Pao mi je veliki kamen sa srca].|A weight has been lifted off my shoulders.
3899|[Bio sam potpuno shrvan].|I was devastated.
3900|[Opet sam se podigao].|I picked myself up again.
3901|[Ne dam se obeshrabriti].|I'm not letting it get me down.
3902|[Lako se rasplačem].|I cry easily.
3903|[Isplakao sam se do kraja].|I cried my eyes out.
3904|To [mi je slomilo srce].|That broke my heart.
3905|[Dirnut sam do suza].|I'm moved to tears.
3906|To [me potreslo do srži].|That shook me to the core.
3907|[Bio sam u šoku].|I was in shock.
3908|[Prošli su me trnci niz leđa].|A shiver ran down my spine.
3909|[Naježio sam se].|I had goosebumps.
3910|[Zastao mi je dah].|My breath caught.
3911|[Srce mi je palo u pete].|My heart sank.
3912|[Znojio sam se od straha].|I sweated blood.
3913|[Bio sam sav na živcima].|I was a bundle of nerves.
3914|[Skoro sam umro od straha].|I nearly died of fright.
3915|[Nasmrt sam se prestrašio].|I was scared to death.
3916|To [me prostrujalo do kostiju].|That shook me to the bone.
3917|[Jedva se suzdržavam od smijeha].|I can hardly contain my laughter.
3918|[Smijao sam se do suza].|I laughed until I cried.
3919|[Izvrsno sam se zabavio].|I had a great time.
3920|To [mi je spasilo dan].|That saved my day.
3921|[Letim od sreće].|I'm on cloud nine.
3922|[Pucam od ponosa].|I'm bursting with pride.
3923|[U miru sam sa samim sobom].|I'm at ease with myself.
3924|[Iznutra sam rastrgan].|I'm torn inside.
3925|[Muči me grižnja savjesti].|I'm plagued by a guilty conscience.
3926|To [me jako tišti].|That weighs heavily on me.
3927|[Ne mogu to tek tako ostaviti].|I can't let the matter rest.
3928|[Primio sam to k srcu].|I took that to heart.
3929|Ne [primaj to toliko k srcu].|Don't take it so much to heart.
3930|To [se mene ne dotiče].|That's water off a duck's back.
3931|To [me ostavlja potpuno hladnim].|That leaves me completely cold.
3932|[Uopće me nije briga].|I really couldn't care less.
3933|[Živo mi se fućka za to].|I couldn't care less. (colloquial)
3934|[Ne mogu ga smisliti ni u ludilu].|I can't stand him at all.
3935|On [mi je trn u oku].|He's a thorn in my side.
3936|To [mi jednostavno ne ide u glavu].|I just can't get my head around that.
3937|[Ostao sam bez riječi od ogorčenja].|I'm speechless with outrage.
3938|To [je bezobrazluk]!|That's outrageous!
3939|To [je ispod svake razine].|That's beneath contempt.
3940|To [vapi do neba].|That's scandalous.
3941|To [me izluđuje].|That drives me up the wall.
3942|To [me tjera u ludilo].|That's driving me crazy.
3943|[Kipim od bijesa].|I'm boiling with rage.
3944|[Najradije bih ga zadavio].|I could wring his neck.
3945|[Neću dopustiti da me isprovocira].|I won't be provoked.
3946|[Ostajem hladne glave].|I'm keeping my cool.
3947|[Brojim do deset].|I'm counting to ten.
3948|To [moram najprije probaviti].|I need to digest that first.
3949|Daj da [prespavam to].|Let me sleep on it.
3950|[Siguran sam u svoju stvar].|I'm sure of what I'm doing.
3951|[Imam dobar osjećaj u trbuhu].|I have a good gut feeling.
3952|Unutarnji glas [govori mi da tu nešto smrdi].|My gut tells me something's fishy.
3953|[Ne mogu se oteti dojmu] da laže.|I can't shake the impression that he's lying.
3954|[Ne mogu se riješiti osjećaja] da će se nešto dogoditi.|I can't shake the feeling that something is going to happen.
3955|[Obuzima me loš predosjećaj].|A bad feeling is creeping over me.
3956|[Oduševljen sam] koncertom.|I'm blown away by the concert.
3957|To [je nadmašilo moja očekivanja].|That exceeded my expectations.
3958|To [me ugodno iznenadilo].|That surprised me in a good way.
3959|To [me ostavilo razočaranim].|That left me disappointed.
3960|Očekivanja [su mi valjda bila previsoka].|My expectations were probably too high.
3961|[Očekivao sam više od toga].|I expected more from it.
3962|Stvar [ima kvaku].|There's a catch.
3963|To [ima svoje prednosti i nedostatke].|That has pros and cons.
3964|[Stvar treba sagledati iz više kutova].|You have to look at the matter in a nuanced way.
3965|[Mišljenje mi je podijeljeno].|My opinion is divided.
3966|[Više naginjem drugoj opciji].|I'm leaning more toward the second option.
3967|Kad se sve zbroji, [prednosti prevladavaju].|All in all, the advantages outweigh the disadvantages.
3968|[Jako mi je stalo do iskrenosti].|I place great value on honesty.
3969|[Ne podnosim nepunktualnost].|I can't stand unpunctuality.
3970|To [je protivno mojim vrijednostima].|That goes against my values.
3971|To [je za mene apsolutno neprihvatljivo].|That's a no-go for me.
3972|To [ne mogu pomiriti sa svojom savješću].|I can't reconcile that with my conscience.
3973|[Držim se svoje riječi].|I stand by my word.
3974|[Ostajem pri svom mišljenju].|I'm sticking to my opinion.
3975|[Nećete me predomisliti].|I won't be talked round.
3976|[Predomislio sam se].|I've changed my mind.
3977|[Moram preispitati svoje mišljenje].|I have to revise my opinion.
3978|[Priznajem da sam pogriješio].|I admit that I was wrong.
3979|Ti [si bio u pravu, a ja nisam].|You were right and I was wrong.
3980|[Potpuno sam promašio].|I was completely off the mark.
3981|To [nikad ne bih smatrao mogućim].|I never would have thought that possible.
3982|Tu [čovjek ne vjeruje svojim očima].|You can't believe your eyes.
