1|[Hej], hvordan går det?|Hi, how's it going?
2772|Jeg [føler mig ikke rigtig hjemme nogen steder].|I'm not really at home anywhere.
2773|Jeg [lever ud af en kuffert].|I'm living out of a suitcase.
2774|Jeg [er altid på farten].|I'm always on the go.
2775|Jeg [rejser meget med arbejdet].|I travel a lot for work.
2776|Forretningsrejser [har ikke meget med ferie at gøre].|Business trips have little to do with vacation.
2777|Jeg [kombinerer tjenesterejsen med et par feriedage].|I'm combining the business trip with a few vacation days.
2778|Jeg [arbejder som digital nomade].|I work as a digital nomad.
2779|Jeg [kan arbejde hvor som helst fra].|I can work from anywhere.
2780|Vi [tog på en storbyweekend].|We took a weekend city trip.
2781|Vi [tog på krydstogt].|We went on a cruise.
2782|Krydstogter [bliver kritiseret for deres miljøbelastning].|Cruises are criticized for their environmental impact.
2783|Jeg [blev søsyg].|I got seasick.
2784|Overfarten [var stormfuld].|The crossing was stormy.
2785|Vi [nåede frem lige i sidste øjeblik].|We arrived just in time.
2786|Vi [var lige ved at misse færgen].|We very nearly missed the ferry.
2787|Vi [nåede gaten i sidste øjeblik].|We made it to the gate at the last minute.
2788|Vores bagage [har været på jorden rundt].|Our luggage went on a world tour.
2789|Kufferten [er dukket op igen].|The suitcase turned up again.
2790|Det [var mit livs rejse].|It was the trip of my life.
2791|Den, der rejser, [har noget at fortælle].|Anyone who travels has stories to tell.
2792|Turen [gik ad vilde hårnålesving].|The drive took us over hair-raising hairpin bends.
2793|Vi [tilpassede os landets skikke].|We adapted to the local customs.
2794|Byen [er en smeltedigel af kulturer].|The city is a melting pot of cultures.
2795|Vi [følte os lidt fortabte].|We felt a little lost.
2796|Udsigten [tog pusten fra os].|The view took our breath away.
2797|Vi [tog afsted ved daggry].|We set off at dawn.
2798|Vi [hentede en lejebil i lufthavnen].|We picked up a rental car at the airport.
2799|Jeg [falder næsten altid i søvn i toget].|I almost always fall asleep on the train.
2800|Vi [holdt en pause undervejs].|We took a break on the way.
2801|[Jeg leder efter] en jakke.|I'm looking for a jacket.
2802|[Den er] for dyr.|That's too expensive.
2803|[Den er] billig.|That's cheap.
2804|[Jeg tager] den.|I'll take it.
2805|[Har I] den i blå?|Do you have that in blue?
2806|[Hvor er] kassen?|Where's the checkout?
2807|[Jeg betaler] kontant.|I'm paying cash.
2808|[En pose], tak.|A bag, please.
2809|[Jeg skal ikke bruge] en pose.|I don't need a bag.
2810|[Hvornår] åbner butikken?|When does the store open?
2811|[Hvornår] lukker supermarkedet?|When does the supermarket close?
2812|[Jeg skal] ud at handle.|I'm going shopping.
2813|[Hvor kan man få] brød?|Where can I get bread?
2814|[Jeg vil gerne have] et kilo æbler.|I'd like a kilo of apples.
2815|[Det er] det hele.|That's everything.
2816|[Ellers andet]?|Anything else?
2817|[Nej, det var det].|No, that's it.
2818|[Det koster] ti euro.|That costs ten euros.
2819|[Hvad bliver det] i alt?|How much is that altogether?
2820|[Kvitteringen], tak.|The receipt, please.
2821|[Jeg kigger bare].|I'm just looking.
2822|[Den kan jeg godt lide].|I like that.
2823|[Den kan jeg ikke lide].|I don't like that.
2824|[Hvilken størrelse] bruger du?|What size are you?
2825|[Jeg bruger] størrelse M.|I'm a size M.
2826|[Den er] for stor.|That's too big.
2827|[Den er] for lille.|That's too small.
2828|[Den passer] godt.|That fits well.
2829|[Hvor er] prøverummet?|Where's the fitting room?
2830|[Har I] mælk?|Do you have milk?
2831|[Jeg har brug for] vand.|I need water.
2832|[Hvor finder jeg] osten?|Where do I find the cheese?
2833|[Det er] en gave.|That's a present.
2834|[Er den] på tilbud?|Is that on sale?
2835|[Jeg køber] nye sko.|I'm buying new shoes.
2836|[Butikken er] lukket.|The store is closed.
2837|[Butikken er] åben.|The store is open.
2838|[Her er] dine byttepenge.|Here's your change.
2839|[Jeg har] ingen kontanter.|I don't have any cash.
2840|[Hvor er] der en hæveautomat?|Where is an ATM?
2841|[Jeg vil gerne] købe den.|I want to buy that.
2842|[Skoene er] flotte.|The shoes are nice.
2843|[T-shirten koster] fem euro.|The T-shirt costs five euros.
2844|[Må jeg prøve] den?|Can I try that on?
2845|[Har I] den [en størrelse større]?|Do you have that one size bigger?
2846|[Har I] den [en størrelse mindre]?|Do you have that one size smaller?
2847|[Jeg kigger mig bare omkring].|I'm just looking around.
2848|[Kan du hjælpe mig]? Jeg leder efter en kjole.|Can you help me? I'm looking for a dress.
2849|[Klæder] den [mig]?|Does that suit me?
2850|[Den klæder dig] godt!|That looks good on you!
2851|[Den er] for stram til mig.|That's too tight for me.
2852|[Den er] for vid til mig.|That's too loose for me.
2853|[Findes] den også [i en anden farve]?|Does that come in another color?
2854|[Kan du pakke] den [ind som gave]?|Can you gift-wrap that?
2855|[Hvor kan jeg] betale?|Where can I pay?
2856|[Tager I] kreditkort?|Do you take credit cards?
2857|[Kan jeg betale] kontaktløst?|Can I pay contactless?
2858|[Kortet] virker ikke.|The card isn't working.
2859|[Jeg vil gerne have] 200 gram skinke.|I'd like 200 grams of ham.
2860|[Må det være] lidt [mere]?|Is a bit more okay?
2861|[Er det] frisk?|Is that fresh?
2862|[Den er] udsolgt.|That's sold out.
2863|[Hvornår får I] nye varer hjem?|When is new stock coming in?
2864|[Jeg har bestilt] den online.|I ordered that online.
2865|[Pakken] er ikke kommet endnu.|The package isn't here yet.
2866|[Jeg sender] den [tilbage].|I'm sending that back.
2867|[I dag er] alt [nedsat].|Everything is reduced today.
2868|[Der er] 20 procent [rabat].|There's a 20 percent discount.
2869|[Jeg skal bruge] en gave til min mor.|I need a present for my mother.
2870|[Hvad kan jeg give] ham?|What can I give him?
2871|[Jeg går] på markedet.|I'm going to the market.
2872|[Markedet] er om lørdagen.|The market is on Saturdays.
2873|[Jeg handler] som regel [ind] i supermarkedet.|I usually shop at the supermarket.
2874|[Jeg har] en indkøbsliste.|I have a shopping list.
2875|[Vi mangler] også toiletpapir.|We still need toilet paper.
2876|[Har du] kassebonen?|Do you have the receipt?
2877|[Det var] et dårligt køb.|That was a bad purchase.
2878|[Jeg sparer op] til en ny mobil.|I'm saving for a new phone.
2879|[Jeg har] ikke flere penge [tilbage].|I don't have any money left.
2880|[Det har jeg ikke råd til].|I can't afford that.
2881|[Jeg har brugt] for mange penge.|I spent too much.
2882|[Kan du låne] mig nogle penge?|Can you lend me money?
2883|[Jeg giver] dig pengene [tilbage] i morgen.|I'll give you the money back tomorrow.
2884|[Hvad] gav du for den?|How much did you pay for it?
2885|[Det er] en god pris.|That's a good price.
2886|[Der er] en lang kø her.|There's a long line here.
2887|[Hvem er] den næste?|Who's next?
2888|[Det er din tur].|It's your turn.
2889|[Skal du have] bonen?|Do you need the receipt?
2890|[Jeg vil gerne have] et halvt kilo tomater.|I'd like a pound of tomatoes.
2891|[Jeg vil gerne bytte] den her.|I'd like to exchange this.
2892|[Den er for dyr til mig].|That's too expensive for me.
2893|[Jeg vil gerne returnere] den her.|I'd like to return this.
2894|[Kan jeg få] mine penge [tilbage]?|Can I get my money back?
2895|[Den er beskadiget].|That's damaged.
2896|[Den var] allerede [i stykker], da jeg købte den.|It was already broken when I bought it.
2897|[Er der garanti] på den?|Is there a warranty on it?
2898|[Jeg har] ikke [kvitteringen længere].|I don't have the receipt anymore.
2899|[Jeg vil gerne reklamere] over den her.|I'd like to make a complaint about this.
2900|[Kan du] give mig [lidt rabat]?|Can you give me a discount?
2901|[Er det] den [endelige pris]?|Is that the final price?
2902|[Det er] et [særtilbud].|That's a special offer.
2903|[Til udsalget] er alt billigere.|Everything is cheaper at the clearance sale.
2904|[Jeg har set] den billigere [på nettet].|I saw that cheaper online.
2905|[Jeg skal lige tænke over det].|I still have to think about it.
2906|[Jeg får] den [lagt til side].|I'll have it put on hold.
2907|[Kan du bestille] den hjem?|Can you order that?
2908|[Leveringen] tager tre dage.|Delivery takes three days.
2909|[Er fragten gratis]?|Is shipping free?
2910|Pakken blev [afleveret] hos naboen.|The package was left with the neighbor.
2911|[Jeg køber] helst [brugt].|I prefer buying secondhand.
2912|[Jeg kan godt lide] at gå [på loppemarked].|I like going to the flea market.
2913|[Jeg går op i] kvalitet.|I pay attention to quality.
2914|[Kvaliteten er skuffende].|The quality is disappointing.
2915|[Det kan] ikke [betale sig].|That's not worth it.
2916|[Det var det værd].|That was worth it.
2917|[Jeg er] en [tilbudsjæger].|I'm a bargain hunter.
2918|[Jeg kan ikke lide at handle].|I don't like going shopping.
2919|[Jeg køber kun det mest nødvendige].|I only buy the essentials.
2920|[Jeg har overtrukket] min konto.|I overdrew my account.
2921|[Jeg skal spare].|I have to save money.
2922|Priserne er [steget].|Prices have gone up.
2923|[Alt bliver dyrere].|Everything is getting more expensive.
2924|[Det er der ikke budget til].|That's not in the budget.
2925|[Jeg har] fået en [regning].|I received a bill.
2926|[Jeg betaler i rater].|I'm paying in installments.
2927|[Jeg overfører] pengene til dig.|I'll transfer you the money.
2928|[Jeg skylder] dig stadig tyve euro.|I still owe you twenty euros.
2929|[Vi deler] udgifterne.|We're splitting the costs.
2930|[Jeg fik] den [på tilbud].|I got that on sale.
2931|Butikken har åbent [til klokken 20].|The store is open until 8 p.m.
2932|[Om søndagen] har butikkerne [lukket].|On Sundays the stores are closed.
2933|[Jeg har] forkælet mig selv med [noget lækkert].|I treated myself to something nice.
2934|[Det er et mærkevareprodukt].|That's a brand-name product.
2935|[Butikkens eget mærke] er lige så godt.|The store brand is just as good.
2936|[Det var et rigtigt kup].|That was a real bargain.
2937|[Det er det rene røveri]!|That's daylight robbery!
2938|De har [snydt mig].|They ripped me off.
2939|[Det koster en formue].|That costs a fortune.
2940|[Det er spotbilligt].|That's dirt cheap.
2941|[Det koster det hvide ud af øjnene].|That costs the earth.
2942|[Det er pengene værd].|That's worth the money.
2943|[Jeg er flad].|I'm broke.
2944|[Jeg er lidt presset økonomisk].|I'm short on cash.
2945|[Jeg må spænde livremmen ind].|I have to tighten my belt.
2946|[Jeg var i købestemning] og shoppede løs.|I went on a shopping spree.
2947|[Det var] et [impulskøb].|That was an impulse buy.
2948|[Jeg er shopaholic].|I'm a shopaholic.
2949|[Pengene fløj ud mellem fingrene på mig].|The money slipped through my fingers.
2950|[Jeg lever fra hånden i munden].|I live hand to mouth.
2951|[Det er rene spildte penge].|That's money down the drain.
2952|[Jeg slog til].|I snapped it up.
2953|[Det kan man ikke klage over].|You can't complain about that.
2954|[Prisen kan forhandles].|The price is negotiable.
2955|[Vi har en aftale].|We've struck a deal.
2956|[Tilbuddet gælder kun i dag].|The offer is only valid today.
2957|[Så længe lager haves].|While supplies last.
2958|[Den køber jeg ikke].|I don't buy that. (I don't believe you)
2959|[Jeg har mistet overblikket over] mine udgifter.|I've lost track of my spending.
2960|[Jeg fører] et [husholdningsbudget].|I keep a household budget.
2961|[Tilbagebetalingen] tager for lang tid.|The refund is taking too long.
2962|[Jeg har gjort indsigelse].|I filed an objection.
2963|[Det er svindel].|That's a scam.
2964|Varen er [defekt].|The goods are defective.
2965|[Den kan ikke længere leveres].|That's no longer available.
2966|[Jeg har tegnet et abonnement].|I took out a subscription.
2967|[Jeg har opsagt abonnementet].|I canceled the subscription.
2968|Fragten er [ret saftig].|The shipping costs are steep.
2969|[Jeg handler bæredygtigt].|I shop sustainably.
2970|[Jeg sammenligner] altid [priserne].|I always compare prices.
2971|[Der er god valuta for pengene].|The value for money is right.
2972|Bymidten er [helt død].|The city center is deserted.
2973|[Jeg bruger ikke mange penge på tøj].|I don't spend much on clothes.
2974|[Køber man billigt, køber man to gange].|Buy cheap, buy twice.
2975|[Penge gør ikke alene lykkelig].|Money alone doesn't make you happy.
2976|[Jeg må vende hver en krone].|I have to count every penny.
2977|[Han vælter sig i penge].|He's rolling in money.
2978|[Det slår et stort hul i budgettet].|That leaves a hole in the budget.
2979|[Det er ikke noget at snakke om].|That's not worth mentioning.
2980|[Jeg har smidt mine penge ud ad vinduet].|I threw my money out the window.
2981|[At købe katten i sækken].|To buy a pig in a poke.
2982|[Kunden er konge].|The customer is king.
2983|[Det er guld værd].|That's worth its weight in gold.
2984|[Han sparer ikke på noget].|He doesn't skimp.
2985|[Hun lever på stor fod].|She lives the high life.
2986|[Det løber op].|That gets expensive.
2987|[Jeg er helt blank].|I'm flat broke.
2988|[Vi er blevet taget ved næsen].|We've been swindled.
2989|[Det er uvurderligt].|That's priceless.
2990|Solgt [for en slik].|Sold for a song.
2991|[Forretningen kører som smurt].|Business is booming.
2992|[Han er en gnier].|He's a penny-pincher.
2993|[Jeg holder godt fast i pengene].|I keep a tight hold on my money.
2994|[Det er røverkøb].|That's a steal.
2995|[Penge lugter ikke].|Money is money.
2996|[Vi har ingen penge på kistebunden].|We have no savings put by.
2997|[Det koster en bondegård].|That costs a small fortune.
2998|[Priserne er røget helt op i skyerne].|Prices have gone through the roof.
2999|[Den, der ikke agter skillingen, er ikke daleren værd].|Look after the pennies and the pounds will look after themselves.
3000|[Tid er penge].|Time is money.
3001|Jeg [leder efter en gave til min far].|I'm looking for a present for my father.
3002|[Har I også den i sort]?|Do you have this in black too?
3003|[Hvor er prøverummene]?|Where are the fitting rooms?
3004|Bukserne [passer mig ikke].|The trousers don't fit me.
3005|Skoene [trykker lidt].|The shoes pinch a little.
3006|[Kan jeg levere den tilbage], hvis den ikke passer?|Can I return it if it doesn't fit?
