1|[Hallo], wie geht's?|Hi, how's it going?
2003|[Wer hat] gewonnen?|Who won?
2004|[Wir haben] gewonnen!|We won!
2005|[Wir haben] verloren.|We lost.
2006|[Ich schwimme] gern.|I like swimming.
2007|[Ich fahre] Fahrrad.|I ride a bike.
2008|[Spielst du] Tennis?|Do you play tennis?
2009|[Ich mache] Yoga.|I do yoga.
2010|[Ich gehe] ins Fitnessstudio.|I go to the gym.
2011|[Was ist] dein Lieblingssport?|What's your favorite sport?
2012|[Mein Lieblingssport ist] Basketball.|My favorite sport is basketball.
2013|[Ich laufe] fünf Kilometer.|I run five kilometers.
2014|[Ich bin] fit.|I'm fit.
2015|[Das Spiel] beginnt um acht.|The game starts at eight.
2016|[Das Tor]!|Goal!
2017|[Ich spiele] in einem Verein.|I play in a club.
2018|[Wir trainieren] zweimal pro Woche.|We train twice a week.
2019|[Ich wandere] gern.|I like hiking.
2020|[Ich fahre] Ski.|I ski.
2021|[Ich tanze] gern.|I like dancing.
2022|[Ich spiele] Golf.|I play golf.
2023|[Kommst du] mit zum Training?|Are you coming to practice?
2024|[Das macht] Spaß!|That's fun!
2025|[Ich sehe] gern Fußball.|I like watching soccer.
2026|[Wie steht es]?|What's the score?
2027|[Es steht] zwei zu eins.|It's two to one.
2028|[Unentschieden].|It's a draw.
2029|[Ich bin] Fan von Bayern München.|I'm a Bayern Munich fan.
2030|[Das Wetter ist] gut zum Laufen.|The weather is good for running.
2031|[Ich brauche] neue Laufschuhe.|I need new running shoes.
2032|[Wo ist] das Schwimmbad?|Where is the swimming pool?
2033|[Ich spiele] Volleyball.|I play volleyball.
2034|[Ich klettere] gern.|I like climbing.
2035|[Ich mache] Sport.|I do sports.
2036|[Ich mache] keinen Sport.|I don't do any sports.
2037|[Ich bin] sehr schnell.|I'm very fast.
2038|[Los]!|Go!
2039|[Weiter]!|Keep going!
2040|[Super gemacht]!|Well done!
2041|[Ich spiele] jeden Samstag.|I play every Saturday.
2042|[Wir spielen] zu viert.|We're playing as a foursome.
2043|[Das Stadion ist] groß.|The stadium is big.
2044|[Wollen wir] zusammen [ins Fitnessstudio gehen]?|Shall we go to the gym together?
2045|[Ich bin] total [außer Atem].|I'm completely out of breath.
2046|[Ich habe] Muskelkater.|I'm sore.
2047|[Ich trainiere] für einen Marathon.|I'm training for a marathon.
2048|[Ich bin] Mitglied im Fitnessstudio.|I'm a member of the gym.
2049|[Ich mache] mich [warm].|I'm warming up.
2050|[Ich dehne mich].|I'm stretching.
2051|[Ich mache] zehn Liegestütze.|I'm doing ten push-ups.
2052|[Ich hebe] Gewichte.|I lift weights.
2053|[Wer spielt] heute?|Who's playing today?
2054|[Das Spiel] ist ausverkauft.|The game is sold out.
2055|[Wir haben] Karten für das Spiel.|We have tickets for the game.
2056|[Das war] ein tolles Spiel!|That was a great game!
2057|[Der Schiedsrichter] ist blind!|The referee is blind!
2058|[Das war] ein Foul!|That was a foul!
2059|[Elfmeter]!|Penalty!
2060|[Er hat] ein Tor [geschossen].|He scored a goal.
2061|[Die Mannschaft] spielt schlecht.|The team is playing badly.
2062|[Wir haben] das Spiel [gewonnen].|We won the game.
2063|[Ich habe] mich [verletzt].|I got hurt.
2064|[Mein Knie tut weh].|My knee hurts.
2065|[Ich bin] gestern zehn Kilometer [gelaufen].|I ran ten kilometers yesterday.
2066|[Ich gehe] schwimmen, [wenn] es warm ist.|I go swimming when it's warm.
2067|[Ich fahre] mit dem Rad zur Arbeit.|I bike to work.
2068|[Ich habe] mit Tennis [angefangen].|I've started playing tennis.
2069|[Ich spiele] seit zehn Jahren Fußball.|I've been playing soccer for ten years.
2070|[Wir gehen] am Wochenende [wandern].|We're going hiking at the weekend.
2071|[Wie weit] ist es bis zum Gipfel?|How far is it to the summit?
2072|[Ich brauche] eine Pause.|I need a break.
2073|[Ich kann] nicht mehr!|I can't go on!
2074|[Noch zwei Runden]!|Two more laps!
2075|[Du schaffst das]!|You can do it!
2076|[Gib alles]!|Give it everything!
2077|[Ich bin] im Team.|I'm on the team.
2078|[Wir haben] morgen ein Spiel.|We have a game tomorrow.
2079|[Das Training] fällt heute aus.|Practice is canceled today.
2080|[Wie oft trainierst du]?|How often do you train?
2081|[Ich gehe] dreimal pro Woche [laufen].|I run three times a week.
2082|[Ich mache] einen Tanzkurs.|I'm taking a dance class.
2083|[Ich möchte] abnehmen.|I want to lose weight.
2084|[Ich möchte] Muskeln [aufbauen].|I want to build muscle.
2085|[Ich schwitze] total.|I'm sweating like crazy.
2086|[Das Wasser ist] zu kalt zum Schwimmen.|The water is too cold for swimming.
2087|[Wir spielen] im Park.|We're playing in the park.
2088|[Er ist] ein guter Spieler.|He's a good player.
2089|[Wer ist] dein Lieblingsspieler?|Who's your favorite player?
2090|[Ich schaue] das Spiel in der Kneipe.|I'm watching the game at the pub.
2091|[Ich versuche, mich fit zu halten].|I try to keep fit.
2092|[Ich habe mir] das Knie [verletzt].|I hurt my knee.
2093|[Ich habe mir] den Fuß [verstaucht].|I sprained my ankle.
2094|[Ich muss] eine Pause [einlegen].|I have to take a break.
2095|[Ich bin nicht in Form].|I'm out of shape.
2096|[Ich bin] wieder [in Form].|I'm back in shape.
2097|[Ich habe] meinen [persönlichen Rekord] gebrochen.|I broke my personal record.
2098|[Ich habe] den Marathon [geschafft]!|I finished the marathon!
2099|[Wir sind] in der Liga [aufgestiegen].|We got promoted in the league.
2100|[Wir sind abgestiegen].|We got relegated.
2101|[Die Mannschaft] steht auf Platz drei.|The team is in third place.
2102|[Das Spiel ging] in die Verlängerung.|The game went into overtime.
2103|[Es kam] zum Elfmeterschießen.|It came down to a penalty shootout.
2104|[Er hat] die Rote Karte [bekommen].|He got a red card.
2105|[Das war] klar [Abseits].|That was clearly offside.
2106|[Wir haben] in letzter Minute [ausgeglichen].|We equalized in the last minute.
2107|Der Trainer hat ihn [ausgewechselt].|The coach subbed him out.
2108|[Er sitzt] auf der Bank.|He's on the bench.
2109|[Ich drücke] der Mannschaft [die Daumen].|I'm keeping my fingers crossed for the team.
2110|[Für welche Mannschaft bist du]?|Which team are you rooting for?
2111|[Ich interessiere mich] nicht [für Sport].|I'm not interested in sports.
2112|[Ich bewege mich] zu wenig.|I don't move enough.
2113|[Ich sollte] mehr Sport [machen].|I should do more sport.
2114|[Ich habe] mich im Fitnessstudio [angemeldet].|I signed up at the gym.
2115|[Ich gehe] lieber [draußen laufen].|I'd rather run outside.
2116|[Ich mache] morgens immer [ein paar Übungen].|I always do a few exercises in the morning.
2117|[Mir tut] alles [weh].|Everything hurts.
2118|[Ich bin] völlig [erschöpft].|I'm completely exhausted.
2119|[Ich habe] einen [Krampf] im Bein.|I have a cramp in my leg.
2120|[Ich habe Seitenstechen].|I have a side stitch.
2121|[Wir sind] bis zum Gipfel [gestiegen].|We climbed all the way to the summit.
2122|[Die Aussicht war] den Aufstieg [wert].|The view was worth the climb.
2123|[Ich habe] einen [Trainingsplan].|I have a training plan.
2124|[Ich achte] beim Training auf meine Technik.|I pay attention to my technique while training.
2125|[Nach dem Training] bin ich immer gut gelaunt.|After training I'm always in a good mood.
2126|[Sport hilft mir], abzuschalten.|Sport helps me switch off.
2127|Das Spiel wird [live übertragen].|The game is being broadcast live.
2128|[Wir gucken] das Spiel [zusammen].|We're watching the game together.
2129|[Ich wette], dass wir gewinnen.|I bet we'll win.
2130|[Er ist verletzt ausgefallen].|He's out injured.
2131|[Sie hat] den Weltrekord [aufgestellt].|She set the world record.
2132|[Das Turnier] findet im Sommer statt.|The tournament takes place in the summer.
2133|[Wir haben] das Finale [erreicht].|We reached the final.
2134|[Wir sind] im Halbfinale [ausgeschieden].|We were knocked out in the semifinal.
2135|Die Stimmung im Stadion war [unglaublich].|The atmosphere in the stadium was incredible.
2136|Die Mannschaft hatte am Ende [die Nase vorn].|The team came out on top in the end.
2137|[Ich muss mich erst mal aufwärmen].|I need to warm up first.
2138|[Das Spiel war an Spannung kaum zu überbieten].|The game could hardly have been more exciting.
2139|[Das war] ein [Heimsieg].|That was a home win.
2140|[Wir haben haushoch verloren].|We lost by a mile.
2141|[Sie haben] uns [vom Platz gefegt].|They wiped the floor with us.
2142|[Das war] ein [Eigentor].|That was an own goal.
2143|[Er hat den Ball versenkt].|He buried the ball in the net.
2144|[Der Torwart hat überragend gehalten].|The goalkeeper made outstanding saves.
2145|[Das Tor zählt nicht].|The goal doesn't count.
2146|[Der Videobeweis] hat es bestätigt.|VAR confirmed it.
2147|[Er hat eine Schwalbe gemacht].|He took a dive.
2148|[Wir müssen die Abwehr stärken].|We have to strengthen the defense.
2149|Die Saison war [durchwachsen].|The season was mixed.
2150|[Wir sind auf dem absteigenden Ast].|We're going downhill.
2151|[Er ist in Topform].|He's in top form.
2152|[Ich bin süchtig nach] Klettern.|I'm addicted to climbing.
2153|[Ich trainiere bis zur Erschöpfung].|I train until I'm exhausted.
2154|[Ich habe] mir [einen Bänderriss] zugezogen.|I tore a ligament.
2155|[Ich bin außer Gefecht gesetzt].|I'm out of action.
2156|[Ich muss kürzertreten].|I have to take it easy.
2157|[Er hat sich die Seele aus dem Leib gerannt].|He ran his heart out.
2158|[Sie ist ehrgeizig ohne Ende].|She's incredibly ambitious.
2159|[Dabei sein ist alles].|Taking part is what counts.
2160|[Das Spiel war gelaufen].|The game was already decided.
2161|[Wir haben das Ruder herumgerissen].|We turned things around.
2162|[Die Fans haben gepfiffen].|The fans booed.
2163|[Er ist der Star der Mannschaft].|He's the star of the team.
2164|[Der Trainer wurde entlassen].|The coach was fired.
2165|[Das war Doping].|That was doping.
2166|[Ich laufe meinen ersten Halbmarathon].|I'm running my first half marathon.
2167|[Ich bin kein Sportmuffel] mehr.|I'm not a couch potato anymore.
2168|[Ich habe den inneren Schweinehund] überwunden.|I overcame my lazy side.
2169|[Ich bin völlig ausgepowert].|I'm completely worn out.
2170|[Er spielt auf Zeit].|He's playing for time.
2171|[Das Spiel steht auf Messers Schneide].|The game is on a knife-edge.
2172|[Sie haben den Pokal geholt].|They won the cup.
2173|[Die Titelverteidiger] sind raus.|The defending champions are out.
2174|[Ich bin mit Leib und Seele] Sportler.|I'm an athlete heart and soul.
2175|[Der Ball ist rund].|Anything can happen in football.
2176|[Das Spiel dauert 90 Minuten].|It's not over until it's over.
2177|[Er hat den Ball flach gehalten].|He kept a low profile.
2178|[Wir haben den Sieg in der Tasche].|We've got the win in the bag.
2179|[Das war eine Steilvorlage].|That was a perfect setup.
2180|[Er hat ins Schwarze getroffen].|He hit the bull's-eye.
2181|[Sie haben] uns [in die Pfanne gehauen].|They trounced us.
2182|[Wir haben das Handtuch geworfen].|We threw in the towel.
2183|[Er ist über sich hinausgewachsen].|He surpassed himself.
2184|[Das war ein Kopf-an-Kopf-Rennen].|That was a neck-and-neck race.
2185|[Wir sind mit einem blauen Auge davongekommen].|We got off lightly.
2186|[Der Sieg war hart erkämpft].|The victory was hard-won.
2187|[Das war ein Spiel auf ein Tor].|That was a completely one-sided game.
2188|[Er hat die Nerven behalten].|He kept his nerve.
2189|[Sie lief zur Höchstform auf].|She hit peak form.
2190|[Wir müssen die Ärmel hochkrempeln].|We have to roll up our sleeves.
2191|[Der Trainer hat auf das falsche Pferd gesetzt].|The coach backed the wrong horse.
2192|[Das ist kein Zuckerschlecken].|That's no walk in the park.
2193|[Er ist nicht zu bremsen].|There's no stopping him.
2194|[Wir sind am Ende unserer Kräfte].|We're at the end of our strength.
2195|[Sie hat die Messlatte hoch gelegt].|She set the bar high.
2196|[Wir haben die Kurve gekriegt].|We managed to turn things around.
2197|[Es lief wie am Schnürchen].|It went like clockwork.
2198|[Er ist ein alter Hase].|He's an old hand.
2199|[Wir sind nicht zu schlagen].|We're unbeatable.
2200|[Nach dem Spiel ist vor dem Spiel].|After the game is before the game.
2201|Ich [trainiere dreimal pro Woche im Verein].|I train three times a week at the club.
2202|Wir [haben am Sonntag ein Auswärtsspiel].|We have an away game on Sunday.
2203|Das Heimspiel [ist ausverkauft].|The home game is sold out.
2204|Wir [haben knapp verloren].|We narrowly lost.
2205|Wir [haben hoch gewonnen].|We won by a lot.
2206|Das Spiel [endete unentschieden].|The game ended in a draw.
2207|[Wer hat das Tor geschossen]?|Who scored the goal?
2208|Er [hat einen Elfmeter verschossen].|He missed a penalty.
2209|Der Schiedsrichter [hat Foul gepfiffen].|The referee called a foul.
2210|Er [hat die Gelbe Karte bekommen].|He got a yellow card.
2211|Die Mannschaft [steht auf dem ersten Platz].|The team is in first place.
2212|Ich [bin seit Jahren Fan von] diesem Verein.|I've been a fan of this club for years.
2213|Ich [gehe regelmäßig ins Stadion].|I go to the stadium regularly.
2214|Ich [habe mir ein neues Trikot gekauft].|I bought a new jersey.
2215|Ich [laufe am Wochenende einen Zehn-Kilometer-Lauf].|I'm running a ten-kilometer race at the weekend.
2216|Ich [will meine Zeit verbessern].|I want to improve my time.
2217|Ich [mache jeden Morgen Dehnübungen].|I do stretching exercises every morning.
2218|Ich [habe mir einen Personal Trainer genommen].|I got myself a personal trainer.
2219|Ich [gehe lieber schwimmen als laufen].|I'd rather go swimming than running.
2220|Wir [fahren am Wochenende Rad].|We're going cycling at the weekend.
2221|Ich [habe mir den Arm gebrochen] beim Skifahren.|I broke my arm skiing.
2222|Ich [muss sechs Wochen pausieren].|I have to take six weeks off.
2223|Ich [bin wieder fit].|I'm fit again.
2224|Ich [mache einen Yogakurs] für Anfänger.|I'm doing a yoga class for beginners.
2225|Wir [spielen jeden Donnerstag Tennis].|We play tennis every Thursday.
2226|Ich [habe keine Kondition].|I have no stamina.
2227|Ich [bin total aus der Übung].|I'm completely out of practice.
2228|Wir [gehen klettern] in der Halle.|We're going indoor climbing.
2229|Ich [habe das Rennen gewonnen]!|I won the race!
2230|Die Mannschaft [hat eine Siegesserie hingelegt].|The team went on a winning streak.
2231|Sie [sind seit zehn Spielen ungeschlagen].|They've been unbeaten for ten games.
2232|Wir [haben den Anschluss an die Tabellenspitze verloren].|We've lost touch with the top of the table.
2233|Die Mannschaft [kämpft gegen den Abstieg].|The team is fighting relegation.
2234|Sie [sind in die zweite Liga abgestiegen].|They've been relegated to the second division.
2235|Wir [haben den Aufstieg geschafft]!|We got promoted!
2236|Das Spiel [war hart umkämpft].|The game was hard-fought.
2237|Sie [haben das Spiel in letzter Minute gedreht].|They turned the game around in the last minute.
2238|Das Tor [fiel in der Nachspielzeit].|The goal came in stoppage time.
2239|Der Ausgleich [war hochverdient].|The equalizer was well deserved.
2240|Der Torwart [hat einen Elfmeter gehalten].|The goalkeeper saved a penalty.
2241|Er [hat ein Eigentor geschossen].|He scored an own goal.
2242|Er [wurde wegen einer Notbremse vom Platz gestellt].|He was sent off for a professional foul.
2243|Das [war eine klare Fehlentscheidung].|That was clearly the wrong call.
2244|Der Schiri [hat das Spiel völlig verpfiffen].|The ref completely botched the game.
2245|Die Fans [haben die Mannschaft nach vorne gepeitscht].|The fans drove the team on.
2246|Im Stadion [herrschte Gänsehautstimmung].|The atmosphere in the stadium gave you goosebumps.
