1|[Salut], ce mai faci?|Hi, how's it going?
2268|Antrenamentul de forță [e bun pentru postură].|Strength training is good for your posture.
2269|[Fac sport ca să-mi limpezesc mintea].|I do sport to clear my head.
2270|După sport [mă simt ca nou].|After sport I feel like a new person.
2271|[Trebuie să mă mobilizez să merg la antrenament].|I have to drag myself to training.
2272|Azi [n-am chef de sport].|I can't be bothered to exercise today.
2273|[Mi-am învins lenea din mine].|I overcame my inner couch potato.
2274|[Fac sport doar când e vreme frumoasă].|I only do sport when the weather's nice.
2275|Iarna [îmi place să fac schi fond].|I like cross-country skiing in winter.
2276|[Am făcut o drumeție de la cabană la cabană].|We did a hut-to-hut hike.
2277|Urcușul [a fost destul de abrupt].|The ascent was pretty steep.
2278|[Am ajuns în vârf].|We reached the summit.
2279|[Am rău de înălțime].|I'm afraid of heights.
2280|[Am mers cu canoea].|We went canoeing.
2281|[Mi-am luat brevetul de scufundări].|I got my diving certificate.
2282|[Învăț să fac surf].|I'm learning to surf.
2283|[Jucăm volei pe plajă].|We're playing beach volleyball.
2284|[Sunt la un club de tenis de masă].|I'm in a table tennis club.
2285|[Avem un meci amical].|We have a friendly match.
2286|Turneul [se desfășoară în sistem eliminatoriu].|The tournament is played in a knockout format.
2287|[Am fost eliminați în faza grupelor].|We were knocked out in the group stage.
2288|[Suntem în sferturi].|We're in the quarterfinals.
2289|Finala [e transmisă în direct].|The final is being broadcast live.
2290|[Ne uităm la meci pe ecranul mare din piață].|We're watching the game at a public screening.
2291|Echipa națională [a dezamăgit].|The national team was disappointing.
2292|[A luat aurul la Olimpiadă].|She won gold at the Olympics.
2293|[A doborât recordul mondial].|He broke the world record.
2294|[A devenit campioană mondială].|She became world champion.
2295|[A fost testat pozitiv].|He tested positive (for doping).
2296|[A fost suspendat pe doi ani].|He was banned for two years.
2297|Fair-play-ul [e mai important pentru mine decât victoria].|Fair play is more important to me than winning.
2298|[Nu știu să pierd].|I'm a sore loser.
2299|Echipa [și-a meritat pe deplin titlul].|The team thoroughly earned the title.
2300|[L-au strivit pe adversar].|They completely outplayed the opponent.
2301|Asta [a fost o demonstrație de forță].|That was a show of strength.
2302|Outsiderul [a spulberat mitul favoritei].|The underdog broke the favorite's spell.
2303|Asta [a fost o surpriză uriașă].|That was a huge surprise.
2304|Echipa [a ieșit din competiție fără să lase vreo urmă].|The team went out without a whimper.
2305|Echipa [s-a făcut de râs].|The team embarrassed itself.
2306|Apărarea [a stat ca un zid].|The defense stood like a wall.
2307|Apărarea [a fost ca o sită].|The defense was full of holes.
2308|[A marcat golul din senin].|He scored the goal out of nowhere.
2309|Asta [a fost golul lunii].|That was a goal of the month.
2310|[A transformat pasa cu sânge rece].|He coolly converted the assist.
2311|[E un atacant născut, nu făcut].|He's a natural striker.
2312|[E sufletul echipei].|She's the heart and soul of the team.
2313|Căpitanul [a dat exemplu].|The captain led by example.
2314|Antrenorul [e criticat din toate părțile].|The coach is under fire.
2315|Antrenorul [stă pe un scaun fierbinte].|The coach's job is on the line.
2316|Clubul [a tras linie].|The club pulled the plug.
2317|[A reorganizat echipa].|He restructured the team.
2318|Tactica [n-a dat roade].|The tactics didn't work out.
2319|[Au mizat pe contraatacuri].|They relied on counterattacks.
2320|Echipa [a dat dovadă de caracter].|The team showed character.
2321|[Au luptat să revină în joc].|They fought their way back into the game.
2322|Meciul [a stat pe muchie de cuțit].|The game hung in the balance.
2323|[A fost un thriller până în ultima secundă].|It was a thriller right up to the last second.
2324|Nervii [erau întinși la maximum].|Nerves were on edge.
2325|[A cedat în momentul decisiv].|He choked at the crucial moment.
2326|[Nu face față presiunii].|He can't cope with the pressure.
2327|[Are nervi de oțel].|She has nerves of steel.
2328|[E un maestru al autopromovării].|He's a master of self-promotion.
2329|Victoria [i s-a urcat la cap].|The win went to her head.
2330|Trufia [vine înaintea căderii].|Pride comes before a fall.
2331|Asta [e începutul sfârșitului] unei ere.|That's the beginning of the end of an era.
2332|[Și-a agățat ghetele în cui].|He hung up his boots.
2333|[Și-a anunțat retragerea].|He announced his retirement.
2334|[E o legendă vie].|She's a living legend.
2335|[A scris istorie în sport].|He made sporting history.
2336|Recordul [a rezistat decenii întregi].|The record stood for decades.
2337|Asta [e o piatră de hotar] pentru sportul feminin.|That's a milestone for women's sport.
2338|Fotbalul profesionist [a devenit o afacere de miliarde].|Professional football has become a billion-dollar business.
2339|Comercializarea [a luat-o razna].|Commercialization is getting out of hand.
2340|Fanii [protestează împotriva prețurilor mari la bilete].|The fans are protesting against high ticket prices.
2341|Sportul de masă [e neglijat în tot acest timp].|Grassroots sport gets neglected.
2342|Cluburile [trăiesc din voluntariat].|Clubs depend on volunteers.
2343|Sportul [întărește spiritul de comunitate].|Sport promotes cohesion.
2344|[E un adevărat sportiv].|He's a true sportsman.
2345|[Are ambiție și tărie].|She's got grit.
2346|[Nu se lasă doborât].|He doesn't let himself be beaten.
2347|Renunțarea [nu e o opțiune].|Giving up is not an option.
2348|[Am strâns din dinți și am rezistat].|I gritted my teeth and got through it.
2349|[M-am autodepășit].|I outdid myself.
2350|[Am prins gustul].|I've got a taste for it.
2351|Antrenamentul [dă roade].|The training is paying off.
2352|[Sunt în formă ca un atlet].|I'm as fit as a fiddle.
2353|[Sunt complet ieșit din formă].|I'm completely out of shape.
2354|[Am o mahmureală] de la antrenament. Febră musculară, vreau să zic.|I'm aching from training, muscle ache, I mean.
2355|[Mă dor mușchi despre care nici nu știam că-i am].|Muscles I didn't know I had are hurting.
2356|[M-am întins la încălzire].|I pulled a muscle while warming up.
2357|[Am exagerat cu antrenamentul].|I overdid the training.
2358|Mai puțin [înseamnă uneori mai mult], și în sport.|Less is sometimes more, even in sport.
2359|[Îmi ascult corpul].|I listen to my body.
2360|Refacerea [e la fel de importantă ca antrenamentul].|Recovery is just as important as training.
2361|[Mă antrenez cu un ceas care îmi măsoară pulsul].|I train with a heart rate monitor.
2362|Aplicația mea de fitness [mă motivează].|My fitness app motivates me.
2363|[Mi-am propus un obiectiv ambițios].|I've set myself an ambitious goal.
2364|Ambiția mea [s-a trezit].|My ambition has been sparked.
2365|[Sunt implicat cu trup și suflet].|I'm in it heart and soul.
2366|[Urăsc sportul din tot sufletul].|I'm a total couch potato.
2367|Sportul [e crimă], ar fi zis Churchill.|Sport is murder, Churchill supposedly said.
2368|[Sunt mai degrabă genul comod].|I'm more the laid-back type.
2369|Sportul meu preferat [e să mă uit].|My favorite sport is watching.
2370|[Trăiesc intens fiecare meci].|I get caught up in every game.
2371|[Sunt un fan înfocat].|I'm a passionate fan.
2372|Asta [nu e doar un joc, e o pasiune].|It's not just a game, it's a passion.
2373|[Am primit înfrângerea cu demnitate].|We took the defeat with composure.
2374|Dezamăgirea [li se citea pe față].|The disappointment was written all over their faces.
2375|[S-au îmbrățișat].|They embraced each other.
2376|Tot orașul [era în delir].|The whole city was in raptures.
2377|[Era o nebunie totală].|It was a state of emergency.
2378|Fanii [au invadat terenul].|The fans stormed the pitch.
2379|Asta [a fost cel mai mare succes din istoria clubului].|That was the biggest success in the club's history.
2380|Cupa [stă acum în vitrina noastră].|The cup is now in our trophy cabinet.
2381|Mingea [e rotundă, iar meciul durează nouăzeci de minute].|The ball is round and the game lasts ninety minutes.
2382|[Trebuie să fiți unsprezece prieteni].|You have to be eleven friends. (team spirit)
2383|Mingea rotundă [trebuie să intre în poarta pătrată].|The round thing has to go in the square thing.
2384|[Ne-am vândut scump pielea].|We didn't go down without a fight.
2385|[A fost o victorie morală].|It was a moral victory.
2386|Și să pierzi [trebuie să înveți].|Losing is something you have to learn too.
2387|Revanșa [vine în meciul retur].|Revenge will come in the return leg.
2388|[Mai avem o socoteală de încheiat].|We still have a score to settle.
2389|Derbiul [e mereu ceva special].|The derby is always something special.
2390|Rivalitatea [durează de decenii].|The rivalry goes back decades.
2391|[Se joacă cu focul].|He's playing with fire.
2392|Asta [e ca mersul pe sârmă].|That's a balancing act.
2393|[Ne-am prins cum merge].|We've got the hang of it.
2394|[E în frunte].|He's in the lead.
2395|[Au fost cap la cap].|They were neck and neck.
2396|[E pe ultima sută de metri].|He's on the home straight.
2397|[Am pus ștacheta sus].|We've set the bar high.
2398|[Are răbdare și rezistență].|He has staying power.
2399|[E o luptătoare înnăscută].|She's a born fighter.
2400|[Nu renunță niciodată până la fluierul final].|He never gives up until the final whistle.
2401|[Unde este] gara?|Where is the train station?
2402|[Un bilet pentru] München, vă rog.|A ticket to Munich, please.
2403|[Cum ajung] la hotel?|How do I get to the hotel?
2404|[Mergeți] drept înainte.|Go straight ahead.
2405|[Mergeți] la stânga.|Go left.
2406|[Mergeți] la dreapta.|Go right.
2407|[E] departe?|Is that far?
2408|[Nu e] departe.|It's not far.
2409|[Unde este] stația de autobuz?|Where is the bus stop?
2410|[Când vine] autobuzul?|When is the bus coming?
2411|[Caut] metroul.|I'm looking for the subway.
2412|[Am rezervat] o cameră.|I booked a room.
2413|[O cameră single], vă rog.|A single room, please.
2414|[O cameră dublă], vă rog.|A double room, please.
2415|[Pentru] două nopți.|For two nights.
2416|[Micul dejun e inclus]?|Is breakfast included?
2417|[Unde este] aeroportul?|Where is the airport?
2418|[Sunt] în concediu.|I'm on vacation.
2419|[Merg] la Berlin.|I'm going to Berlin.
2420|[Zbor] la Viena.|I'm flying to Vienna.
2421|[Poftiți] pașaportul meu.|Here's my passport.
2422|[Doar dus sau dus-întors]?|One-way or round-trip?
2423|[Dus-întors], vă rog.|Round-trip, please.
2424|[Ce linie]?|Which platform?
2425|[Trenul pleacă] la zece.|The train leaves at ten.
2426|[M-am rătăcit].|I'm lost.
2427|[Mă puteți ajuta]?|Can you help me?
2428|[Unde este] toaleta?|Where is the restroom?
2429|[Un taxi], vă rog.|A taxi, please.
2430|[La aeroport], vă rog.|To the airport, please.
2431|[Cât] durează drumul?|How long does the ride take?
2432|[Sunt] turist.|I'm a tourist.
2433|[Orașul e] frumos.|The city is beautiful.
2434|[Unde este] muzeul?|Where is the museum?
2435|[Când] se deschide muzeul?|When does the museum open?
2436|[O hartă], vă rog.|A ticket, please. / A map, please.
2437|[Acesta e] trenul spre Köln?|Is this the train to Cologne?
2438|[Unde] pot schimba bani?|Where can I exchange money?
2439|[Valiza mea a] dispărut.|My suitcase is gone.
2440|[Sunt din] Canada.|I'm from Canada.
2441|[Cum se numește] strada asta?|What's the name of this street?
2442|[Este] vreun hotel pe aici?|Is there a hotel here?
2443|[Hotelul e] plin.|The hotel is full.
2444|[Sunt] la plajă.|I'm at the beach.
2445|[Când pleacă] următorul tren?|When does the next train leave?
2446|[E liber locul ăsta]?|Is this seat free?
2447|[Trebuie să] schimb trenul?|Do I have to change trains?
2448|[Unde trebuie să] cobor?|Where do I have to get off?
2449|[Aș vrea să cumpăr] un bilet.|I'd like to buy a ticket.
2450|[Unde este] automatul de bilete?|Where is the ticket machine?
2451|[Cât costă] un abonament de o zi?|How much is a day pass?
2452|[Autobuzul ăsta merge] în centru?|Does this bus go to the center?
2453|[Următoarea stație] este Marienplatz.|The next stop is Marienplatz.
2454|[Aș vrea să] fac check-in-ul.|I'd like to check in.
2455|[Aș vrea să] fac check-out-ul.|I'd like to check out.
2456|[La ce oră] e micul dejun?|What time is breakfast?
2457|[Dușul] nu funcționează.|The shower doesn't work.
2458|[Pot să] îmi [las] bagajele aici?|Can I leave my luggage here?
2459|[Mai aveți] vreo cameră [liberă]?|Do you still have a room available?
2460|[Cum ajung] cel mai bine în centrul vechi?|What's the best way to get to the old town?
2461|[Îmi puteți arăta] pe hartă?|Can you show me that on the map?
2462|[La semafor] la stânga.|Left at the traffic light.
2463|[A doua stradă] la dreapta.|The second street on the right.
2464|[E] chiar [după colț].|It's right around the corner.
2465|[Vizavi de] biserică.|Across from the church.
2466|[Am pierdut] avionul.|I missed my flight.
2467|[Zborul] are întârziere.|The flight is delayed.
2468|[Unde este] poarta 12?|Where's gate 12?
2469|[Am] doar bagaj de mână.|I only have carry-on luggage.
2470|[Aș vrea] un loc la geam.|I'd like a window seat.
2471|[Aș vrea] un loc la culoar.|I'd like an aisle seat.
2472|[Închiriem] o mașină.|We're renting a car.
2473|[Unde pot] să parchez?|Where can I park?
2474|[Unde este] cea mai apropiată benzinărie?|Where's the nearest gas station?
2475|[Ce se poate face] pe aici?|What is there to do here?
2476|[Ce ar trebui să] vizitez?|What should I go see?
2477|[Facem] un tur al orașului.|We're doing a city tour.
