1|[Oi], tudo bem?|Hi, how's it going?
2120|[Eu estou com dor do lado].|I have a side stitch.
2121|[A gente subiu] até o topo.|We climbed all the way to the summit.
2122|[A vista valeu] a subida.|The view was worth the climb.
2123|[Eu tenho] um [plano de treino].|I have a training plan.
2124|[Eu presto atenção] na minha técnica quando treino.|I pay attention to my technique while training.
2125|[Depois do treino] eu sempre fico de bom humor.|After training I'm always in a good mood.
2126|[O esporte me ajuda] a desligar.|Sport helps me switch off.
2127|O jogo vai ser [transmitido ao vivo].|The game is being broadcast live.
2128|[A gente vai assistir] o jogo [junto].|We're watching the game together.
2129|[Aposto] que a gente vai ganhar.|I bet we'll win.
2130|[Ele está fora por lesão].|He's out injured.
2131|[Ela bateu] o recorde mundial.|She set the world record.
2132|[O torneio] acontece no verão.|The tournament takes place in the summer.
2133|[A gente chegou] à final.|We reached the final.
2134|[A gente] foi [eliminado] na semifinal.|We were knocked out in the semifinal.
2135|O clima no estádio estava [inacreditável].|The atmosphere in the stadium was incredible.
2136|No fim, o time [saiu na frente].|The team came out on top in the end.
2137|[Primeiro eu preciso me aquecer].|I need to warm up first.
2138|[O jogo não podia ter sido mais emocionante].|The game could hardly have been more exciting.
2139|[Foi] uma [vitória em casa].|That was a home win.
2140|[A gente tomou uma goleada].|We lost by a mile.
2141|[Eles passaram o rodo] na gente.|They wiped the floor with us.
2142|[Foi] um [gol contra].|That was an own goal.
2143|[Ele mandou a bola pro fundo da rede].|He buried the ball in the net.
2144|[O goleiro fez defesas incríveis].|The goalkeeper made outstanding saves.
2145|[O gol não vale].|The goal doesn't count.
2146|[O VAR] confirmou.|VAR confirmed it.
2147|[Ele se jogou].|He took a dive.
2148|[A gente precisa reforçar a defesa].|We have to strengthen the defense.
2149|A temporada foi [irregular].|The season was mixed.
2150|[A gente está ladeira abaixo].|We're going downhill.
2151|[Ele está em ótima forma].|He's in top form.
2152|[Eu sou viciado em] escalada.|I'm addicted to climbing.
2153|[Eu treino até a exaustão].|I train until I'm exhausted.
2154|[Eu rompi um ligamento].|I tore a ligament.
2155|[Eu estou fora de combate].|I'm out of action.
2156|[Eu preciso pegar leve].|I have to take it easy.
2157|[Ele correu até não poder mais].|He ran his heart out.
2158|[Ela é ambiciosa demais].|She's incredibly ambitious.
2159|[O importante é participar].|Taking part is what counts.
2160|[O jogo já estava decidido].|The game was already decided.
2161|[A gente virou o jogo].|We turned things around.
2162|[A torcida vaiou].|The fans booed.
2163|[Ele é a estrela do time].|He's the star of the team.
2164|[O técnico foi demitido].|The coach was fired.
2165|[Isso foi doping].|That was doping.
2166|[Eu vou correr minha primeira meia maratona].|I'm running my first half marathon.
2167|[Eu não sou mais sedentário].|I'm not a couch potato anymore.
2168|[Eu venci a preguiça].|I overcame my lazy side.
2169|[Eu estou completamente esgotado].|I'm completely worn out.
2170|[Ele está fazendo cera].|He's playing for time.
2171|[O jogo está por um fio].|The game is on a knife-edge.
2172|[Eles levaram a taça].|They won the cup.
2173|[Os atuais campeões] estão fora.|The defending champions are out.
2174|[Eu sou atleta de corpo e alma].|I'm an athlete heart and soul.
2175|[Futebol é uma caixinha de surpresas].|Anything can happen in football.
2176|[O jogo só acaba quando termina].|It's not over until it's over.
2177|[Ele ficou na dele].|He kept a low profile.
2178|[A vitória está no papo].|We've got the win in the bag.
2179|[Foi um passe de bandeja].|That was a perfect setup.
2180|[Ele acertou na mosca].|He hit the bull's-eye.
2181|[Eles deram um banho] na gente.|They trounced us.
2182|[A gente jogou a toalha].|We threw in the towel.
2183|[Ele se superou].|He surpassed himself.
2184|[Foi uma disputa acirrada].|That was a neck-and-neck race.
2185|[A gente saiu no lucro].|We got off lightly.
2186|[A vitória foi suada].|The victory was hard-won.
2187|[Foi um jogo de um time só].|That was a completely one-sided game.
2188|[Ele manteve a calma].|He kept his nerve.
2189|[Ela chegou ao auge da forma].|She hit peak form.
2190|[A gente precisa arregaçar as mangas].|We have to roll up our sleeves.
2191|[O técnico apostou no cavalo errado].|The coach backed the wrong horse.
2192|[Não é nenhum passeio no parque].|That's no walk in the park.
2193|[Ninguém segura ele].|There's no stopping him.
2194|[A gente está no limite das nossas forças].|We're at the end of our strength.
2195|[Ela colocou a barra lá em cima].|She set the bar high.
2196|[A gente conseguiu dar a volta por cima].|We managed to turn things around.
2197|[Correu tudo às mil maravilhas].|It went like clockwork.
2198|[Ele é macaco velho].|He's an old hand.
2199|[A gente é imbatível].|We're unbeatable.
2200|[Acabou um jogo, começa o próximo].|After the game is before the game.
2201|Eu [treino três vezes por semana no clube].|I train three times a week at the club.
2202|A gente [tem um jogo fora de casa no domingo].|We have an away game on Sunday.
2203|O jogo em casa [está com ingressos esgotados].|The home game is sold out.
2204|A gente [perdeu por pouco].|We narrowly lost.
2205|A gente [ganhou de goleada].|We won by a lot.
2206|O jogo [terminou empatado].|The game ended in a draw.
2207|[Quem fez o gol]?|Who scored the goal?
2208|Ele [perdeu um pênalti].|He missed a penalty.
2209|O juiz [marcou falta].|The referee called a foul.
2210|Ele [levou cartão amarelo].|He got a yellow card.
2211|O time [está em primeiro lugar].|The team is in first place.
2212|Eu [sou torcedor] desse clube [há anos].|I've been a fan of this club for years.
2213|Eu [vou ao estádio com frequência].|I go to the stadium regularly.
2214|Eu [comprei uma camisa nova do time].|I bought a new jersey.
2215|Eu [vou correr uma prova de dez quilômetros] no fim de semana.|I'm running a ten-kilometer race at the weekend.
2216|Eu [quero melhorar meu tempo].|I want to improve my time.
2217|Eu [faço alongamento toda manhã].|I do stretching exercises every morning.
2218|Eu [contratei um personal trainer].|I got myself a personal trainer.
2219|Eu [prefiro nadar a correr].|I'd rather go swimming than running.
2220|A gente [vai pedalar no fim de semana].|We're going cycling at the weekend.
2221|Eu [quebrei o braço] esquiando.|I broke my arm skiing.
2222|Eu [tenho que ficar seis semanas parado].|I have to take six weeks off.
2223|Eu [já estou em forma de novo].|I'm fit again.
2224|Eu [estou fazendo uma aula de ioga] para iniciantes.|I'm doing a yoga class for beginners.
2225|A gente [joga tênis toda quinta].|We play tennis every Thursday.
2226|Eu [não tenho fôlego nenhum].|I have no stamina.
2227|Eu [estou totalmente fora de prática].|I'm completely out of practice.
2228|A gente [vai escalar] no ginásio.|We're going indoor climbing.
2229|Eu [ganhei a corrida]!|I won the race!
2230|O time [engatou uma sequência de vitórias].|The team went on a winning streak.
2231|Eles [estão invictos há dez jogos].|They've been unbeaten for ten games.
2232|A gente [se distanciou do topo da tabela].|We've lost touch with the top of the table.
2233|O time [está lutando contra o rebaixamento].|The team is fighting relegation.
2234|Eles [foram rebaixados para a segunda divisão].|They've been relegated to the second division.
2235|A gente [conseguiu o acesso]!|We got promoted!
2236|O jogo [foi muito disputado].|The game was hard-fought.
2237|Eles [viraram o jogo no último minuto].|They turned the game around in the last minute.
2238|O gol [saiu nos acréscimos].|The goal came in stoppage time.
2239|O empate [foi mais que merecido].|The equalizer was well deserved.
2240|O goleiro [defendeu um pênalti].|The goalkeeper saved a penalty.
2241|Ele [fez um gol contra].|He scored an own goal.
2242|Ele [foi expulso por matar uma jogada clara de gol].|He was sent off for a professional foul.
2243|Isso [foi um erro claro de arbitragem].|That was clearly the wrong call.
2244|O juiz [estragou o jogo inteiro com a arbitragem].|The ref completely botched the game.
2245|A torcida [empurrou o time para frente].|The fans drove the team on.
2246|No estádio, [o clima era de arrepiar].|The atmosphere in the stadium gave you goosebumps.
2247|Ele [está na melhor fase da carreira].|He's in the form of his life.
2248|Ela [fez uma temporada forte].|She played a strong season.
2249|Ele [ficou de fora por lesão].|He was out through injury.
2250|Ele [rompeu o ligamento cruzado].|He tore his cruciate ligament.
2251|A fisioterapia [leva vários meses].|Rehab takes several months.
2252|Ele [está prestes a voltar].|He's about to make his comeback.
2253|O técnico [aposta nos jogadores jovens].|The coach relies on young players.
2254|Ele [assinou contrato até 2028].|He signed a contract until 2028.
2255|O clube [contratou um novo atacante].|The club signed a new striker.
2256|O valor da transferência [foi astronômico].|The transfer fee was astronomical.
2257|Eu [estou treinando para o meu primeiro triatlo].|I'm training for my first triathlon.
2258|Eu [bati meu recorde pessoal].|I beat my personal best.
2259|Eu [corri a maratona em menos de quatro horas].|I ran the marathon in under four hours.
2260|Os últimos quilômetros [foram um inferno].|The last few kilometers were hell.
2261|Eu [fui até o meu limite].|I pushed myself to my limits.
2262|Eu [fiquei completamente esgotado].|I completely wore myself out.
2263|Eu [preciso me recuperar primeiro].|I need to recover first.
2264|Eu [tirei um dia de descanso].|I took a rest day.
2265|Eu [faço treino intervalado].|I do interval training.
2266|Eu [treino seguindo uma planilha].|I train according to a plan.
2267|Eu [fico de olho nos meus batimentos].|I keep an eye on my pulse.
2268|A musculação [faz bem para a postura].|Strength training is good for your posture.
2269|Eu [faço exercício para desanuviar a cabeça].|I do sport to clear my head.
2270|Depois do treino, [eu me sinto outra pessoa].|After sport I feel like a new person.
2271|Eu [tenho que me arrastar para o treino].|I have to drag myself to training.
2272|Hoje [não estou a fim de treinar].|I can't be bothered to exercise today.
2273|Eu [venci a preguiça].|I overcame my inner couch potato.
2274|Eu [só faço exercício quando o tempo está bom].|I only do sport when the weather's nice.
2275|Eu [gosto de fazer esqui cross-country] no inverno.|I like cross-country skiing in winter.
2276|A gente [fez uma trilha de refúgio em refúgio].|We did a hut-to-hut hike.
2277|A subida [foi bem íngreme].|The ascent was pretty steep.
2278|A gente [chegou ao cume].|We reached the summit.
2279|Eu [tenho medo de altura].|I'm afraid of heights.
2280|A gente [andou de canoa].|We went canoeing.
2281|Eu [tirei a certificação de mergulho].|I got my diving certificate.
2282|Eu [estou aprendendo a surfar].|I'm learning to surf.
2283|A gente [está jogando vôlei de praia].|We're playing beach volleyball.
2284|Eu [faço parte de um clube de tênis de mesa].|I'm in a table tennis club.
2285|A gente [tem um amistoso].|We have a friendly match.
2286|O torneio [é disputado no sistema mata-mata].|The tournament is played in a knockout format.
2287|A gente [foi eliminado na fase de grupos].|We were knocked out in the group stage.
2288|A gente [está nas quartas de final].|We're in the quarterfinals.
2289|A final [vai ser transmitida ao vivo].|The final is being broadcast live.
2290|A gente [vai assistir ao jogo no telão] na praça.|We're watching the game at a public screening.
2291|A seleção [decepcionou].|The national team was disappointing.
2292|Ela [ganhou o ouro nas Olimpíadas].|She won gold at the Olympics.
2293|Ele [bateu o recorde mundial].|He broke the world record.
2294|Ela [virou campeã mundial].|She became world champion.
2295|Ele [testou positivo no antidoping].|He tested positive (for doping).
2296|Ele [foi suspenso por dois anos].|He was banned for two years.
2297|O fair play [é mais importante para mim do que ganhar].|Fair play is more important to me than winning.
2298|Eu [não sei perder].|I'm a sore loser.
2299|O time [mereceu o título com toda a justiça].|The team thoroughly earned the title.
2300|Eles [deram um banho no adversário].|They completely outplayed the opponent.
2301|Isso [foi uma demonstração de força].|That was a show of strength.
2302|O azarão [quebrou o encanto do favorito].|The underdog broke the favorite's spell.
2303|Isso [foi uma baita surpresa].|That was a huge surprise.
2304|O time [saiu da competição sem deixar saudade].|The team went out without a whimper.
2305|O time [passou vergonha].|The team embarrassed itself.
2306|A defesa [foi uma muralha].|The defense stood like a wall.
2307|A defesa [parecia uma peneira].|The defense was full of holes.
2308|Ele [fez o gol do nada].|He scored the goal out of nowhere.
2309|Isso [foi um golaço de placa].|That was a goal of the month.
2310|Ele [aproveitou o passe com muita frieza].|He coolly converted the assist.
2311|Ele [é um centroavante nato].|He's a natural striker.
