1|[Hoi], hoe gaat het?|Hi, how's it going?
2454|[Ik wil graag] inchecken.|I'd like to check in.
2455|[Ik wil graag] uitchecken.|I'd like to check out.
2456|[Hoe laat] is het ontbijt?|What time is breakfast?
2457|[De douche] doet het niet.|The shower doesn't work.
2458|[Kan ik] mijn bagage hier [laten staan]?|Can I leave my luggage here?
2459|[Heeft u] nog een kamer [vrij]?|Do you still have a room available?
2460|[Hoe kom ik] het best in de oude binnenstad?|What's the best way to get to the old town?
2461|[Kunt u me] dat op de kaart [laten zien]?|Can you show me that on the map?
2462|[Bij het stoplicht] links.|Left at the traffic light.
2463|[De tweede straat] rechts.|The second street on the right.
2464|[Het is] vlak [om de hoek].|It's right around the corner.
2465|[Tegenover] de kerk.|Across from the church.
2466|[Ik heb] mijn vlucht [gemist].|I missed my flight.
2467|[De vlucht] heeft vertraging.|The flight is delayed.
2468|[Waar is] gate 12?|Where's gate 12?
2469|[Ik heb] alleen handbagage.|I only have carry-on luggage.
2470|[Ik wil graag] een plaats bij het raam.|I'd like a window seat.
2471|[Ik wil graag] een plaats aan het gangpad.|I'd like an aisle seat.
2472|[We huren] een auto.|We're renting a car.
2473|[Waar kan ik] parkeren?|Where can I park?
2474|[Waar is] het dichtstbijzijnde tankstation?|Where's the nearest gas station?
2475|[Wat kun je] hier [doen]?|What is there to do here?
2476|[Wat moet ik] echt [gaan bekijken]?|What should I go see?
2477|[We doen] een stadsrondleiding.|We're doing a city tour.
2478|[Kun jij] een foto [van ons maken]?|Can you take a photo of us?
2479|[Ik ben] al eens in Parijs geweest.|I've been to Paris before.
2480|[We waren] twee weken [in Spanje].|We were in Spain for two weeks.
2481|[Waar ga jij] op vakantie naartoe?|Where are you going on vacation?
2482|[We gaan] naar zee.|We're going to the sea.
2483|[We gaan] naar de bergen.|We're going to the mountains.
2484|[Ik heb] mijn koffer [ingepakt].|I packed my suitcase.
2485|[Ik ben] mijn paspoort [vergeten].|I forgot my passport.
2486|[Het weer was] super.|The weather was great.
2487|[Het heeft] de hele tijd [geregend].|It rained the whole time.
2488|[We zijn] net [aangekomen].|We just arrived.
2489|[Wanneer] komen we aan?|When do we arrive?
2490|[De reis] was lang.|The trip was long.
2491|[Ik ben] met de trein [gegaan].|I went by train.
2492|De trein [heeft] twintig minuten [vertraging].|The train is twenty minutes late.
2493|[Ik heb] mijn aansluiting [gemist].|I missed my connection.
2494|[De trein rijdt niet].|The train is canceled.
2495|[Is er vervangend vervoer]?|Is there replacement transportation?
2496|[Ik wil graag] mijn kaartje [omboeken].|I'd like to change my ticket.
2497|[Mijn bagage is] niet [aangekomen].|My luggage didn't arrive.
2498|[Ik wil graag aangifte doen van verlies].|I'd like to report a loss.
2499|[Iemand heeft] mijn tas [gestolen].|Someone stole my bag.
2500|[Waar is] het dichtstbijzijnde politiebureau?|Where's the nearest police station?
2501|[Ik zoek] een goedkope overnachtingsplek.|I'm looking for cheap accommodation.
2502|[We overnachten] in een jeugdherberg.|We're staying at a youth hostel.
2503|De kamer heeft [uitzicht op zee].|The room has a sea view.
2504|[De kamer is] niet [schoon].|The room isn't clean.
2505|[Zou ik] een andere kamer [kunnen krijgen]?|Could I get a different room?
2506|[Zou u] een taxi voor me [kunnen bellen]?|Could you call me a taxi?
2507|[We hebben] een [dagtochtje] gemaakt.|We went on a day trip.
2508|[Het is de moeite waard] om vroeg op te staan.|It's worth getting up early.
2509|[Dat moet je gezien hebben].|That's a must-see.
2510|[We hebben] de oude binnenstad [bekeken].|We looked around the old town.
2511|[Ik reis] het liefst [alleen].|I prefer traveling alone.
2512|[Ik reis] met weinig bagage.|I travel light.
2513|[Ik heb reiskriebels].|I have pre-trip jitters.
2514|[Ik heb reislust].|I have wanderlust.
2515|[We hebben] een [rondreis] gemaakt.|We went on a round trip.
2516|[We zijn gaan liften].|We hitchhiked.
2517|[Ik heb] nog [nooit gevlogen].|I've never flown.
2518|[Ik heb vliegangst].|I'm afraid of flying.
2519|[We hebben] een [tussenlanding] in Frankfurt.|We have a layover in Frankfurt.
2520|[Ik moet] door de [beveiliging].|I have to go through security.
2521|[Heeft u] iets [aan te geven]?|Do you have anything to declare?
2522|[Heb ik] een [visum] nodig?|Do I need a visa?
2523|[Hoe lang] blijft u in Duitsland?|How long are you staying in Germany?
2524|[Ik ben hier voor zaken].|I'm here on business.
2525|[Ik ben hier privé].|I'm here for personal reasons.
2526|[De weg is afgesloten].|The road is closed.
2527|[We staan] in de [file].|We're stuck in traffic.
2528|[We zijn] verkeerd [gereden].|We took a wrong turn.
2529|[De navigatie] heeft ons de verkeerde kant op gestuurd.|The GPS sent us the wrong way.
2530|[Ik heb] een [lekke band].|I have a flat tire.
2531|[We hebben last minute] geboekt.|We booked last-minute.
2532|[Het hotel ligt centraal].|The hotel is centrally located.
2533|[De mensen hier] zijn heel vriendelijk.|The locals are very friendly.
2534|[Ik voelde] me meteen [thuis].|I felt at home right away.
2535|[Ik zou zeker terugkomen].|I'd definitely come back.
2536|[Ik wil graag] mijn boeking [annuleren].|I'd like to cancel my booking.
2537|[We waren] helemaal [verdwaald].|We got completely lost.
2538|[De reis was een groot succes].|The trip was a total success.
2539|[Het hotel was een krot].|The hotel was a dump.
2540|De foto's op internet waren [mooier gemaakt dan het was].|The pictures online were embellished.
2541|[We zijn van de regen in de drup] beland.|We went out of the frying pan into the fire.
2542|[Ik ben een gewoontedier] en ga altijd naar dezelfde plek.|I'm a creature of habit and always go to the same place.
2543|[We hebben een pakketreis] geboekt.|We booked a package holiday.
2544|[We zijn op eigen houtje] gereisd.|We traveled independently.
2545|De reis heeft [mijn ogen geopend].|The trip opened my eyes.
2546|[Ik heb] een [jetlag].|I have jet lag.
2547|[Ik ben] er [nog niet helemaal].|I haven't fully settled in yet.
2548|[We zijn spontaan] weggegaan.|We went away on the spur of the moment.
2549|[Het was helemaal overspoeld door toeristen].|It was completely overrun with tourists.
2550|[Dat is] een [toeristenval].|That's a tourist trap.
2551|[We hebben de insidertip] opgevolgd.|We followed the insider tip.
2552|[Het landschap is adembenemend].|The landscape is breathtaking.
2553|[We hebben heerlijk niks gedaan].|We totally unwound.
2554|[Ik heb dringend vakantie nodig].|I urgently need a vacation.
2555|[Ik ben toe aan vakantie].|I'm ready for a vacation.
2556|[We hebben] een [stedentrip] naar Praag gemaakt.|We did a city break to Prague.
2557|[Ik ben aan het backpacken] door Azië.|I'm backpacking through Asia.
2558|[We hebben] de [aansluiting] niet meer gehaald.|We didn't make the connection.
2559|[We moesten op het vliegveld overnachten].|We had to spend the night at the airport.
2560|De luchtvaartmaatschappij heeft de vlucht [geannuleerd].|The airline canceled the flight.
2561|[Ik heb] recht op [compensatie].|I'm entitled to compensation.
2562|[De reisverzekering] dekt de kosten.|The travel insurance covers the costs.
2563|[Ik heb] de trein [op een haar na] gemist.|I missed the train by a hair.
2564|[We zijn op het allerlaatste moment] ingestapt.|We got on at the last second.
2565|De trein is weer eens [te laat].|The train is late yet again.
2566|[Ik ben overal geweest].|I've traveled around a lot.
2567|De omgeving is [afgelegen].|The area is remote.
2568|Het dorp ligt [aan het eind van de wereld].|The village is in the middle of nowhere.
2569|[Het onderkomen was spartaans].|The accommodation was basic.
2570|[We hebben onder de blote hemel] geslapen.|We slept under the open sky.
2571|[Ik kreeg heimwee].|I got homesick.
2572|De terugreis was [een ramp].|The return trip was a disaster.
2573|[We hebben] even [de benen gestrekt].|We stretched our legs.
2574|De reis was [de moeite waard].|The trip was worth it.
2575|[Ik ben het] reizen [spuugzat].|I'm sick of traveling.
2576|['s Lands wijs, 's lands eer].|When in Rome, do as the Romans do.
2577|[Reizen verruimt je blik].|Travel broadens the mind.
2578|[We zijn ervandoor gegaan].|We took off.
2579|[We zijn van het pad afgedwaald].|We strayed from the path.
2580|[Ik ben een wereldreiziger].|I'm a globetrotter.
2581|[De stad barst uit zijn voegen].|The city is bursting at the seams.
2582|Het is [een steenworp afstand] van hier.|That's a stone's throw from here.
2583|[Het ligt in de rimboe], echt heel ver weg.|It's way out in the sticks.
2584|[Het hotel laat niets te wensen over].|The hotel leaves nothing to be desired.
2585|[Ik heb] me [laten meedrijven].|I let myself drift.
2586|[We zijn dwars door het veld] gewandeld.|We hiked cross-country.
2587|[De reis staat onder een ongelukkig gesternte].|The trip is ill-fated.
2588|[We hebben ons biezen gepakt].|We packed up and left.
2589|[Ik ben in het buitenland] opgebloeid.|I blossomed abroad.
2590|[Dit is echt een uithoek].|This is the middle of nowhere.
2591|[We waren met de benenwagen] onderweg.|We went on foot.
2592|[Ik heb land en volk] leren kennen.|I got to know the country and its people.
2593|[De reis was een onvergetelijke ervaring].|The trip was an unforgettable experience.
2594|[De weg is belangrijker dan het doel].|It's the journey, not the destination.
2595|[Het] verre buitenland [trekt] me.|I'm drawn to faraway places.
2596|[We hebben alle bezienswaardigheden afgewerkt].|We did the rounds of all the sights.
2597|[Dat was een ware odyssee].|That was an odyssey.
2598|[Ik ben helemaal op, ik moet er even tussenuit].|I need a break badly.
2599|[We hebben onderweg van alles meegemaakt].|We experienced all sorts of things on the way.
2600|[Oost west, thuis best].|East or west, home is best.
2601|Ik [heb de vlucht online geboekt].|I booked the flight online.
2602|Ik [moet nog online inchecken].|I still have to check in online.
2603|Waar [is de bagage-afgifte]?|Where is the baggage drop-off?
2604|Mijn koffer [is te zwaar].|My suitcase is too heavy.
2605|Ik [moet bijbetalen voor overgewicht].|I have to pay for excess baggage.
2606|Het boarden [begint over twintig minuten].|Boarding starts in twenty minutes.
2607|De vlucht [is geschrapt].|The flight was canceled.
2608|We [landen op tijd].|We're landing on time.
2609|Waar [is de bagageband]?|Where is baggage claim?
2610|Mijn koffer [is niet aangekomen].|My suitcase didn't arrive.
2611|Hoe [kom ik het makkelijkst in het centrum]?|What's the best way to get to the center?
2612|Ik [neem de trein naar het vliegveld].|I'm taking the train to the airport.
2613|De trein [vertrekt van spoor zeven].|The train leaves from platform seven.
2614|Ik [heb een zitplaatsreservering].|I have a seat reservation.
2615|Is [dit het goede perron]?|Is this the right platform?
2616|We [moeten in Hannover overstappen].|We have to change trains in Hannover.
2617|Ik [heb de laatste bus gemist].|I missed the last bus.
2618|[Waar kan ik een kaartje kopen]?|Where can I buy a ticket?
2619|[Heb ik een kaartje nodig voor het kind]?|Do I need a ticket for the child?
2620|We [huren een auto voor een week].|We're renting a car for a week.
2621|Ik [heb een kamer met ontbijt geboekt].|I booked a room with breakfast.
2622|Hoe laat [moet ik uitchecken]?|What time do I have to check out?
2623|Kan ik [mijn koffer tot de middag hier laten staan]?|Can I leave my suitcase here until the afternoon?
2624|De kamer [is erg lawaaierig].|The room is very noisy.
2625|De airco [doet het niet].|The air conditioning doesn't work.
2626|We [doen een rondleiding door de oude binnenstad].|We're doing a guided tour of the old town.
2627|Hoe laat [gaat de laatste boot terug]?|When does the last boat go back?
2628|[Kunt u een foto van ons maken]?|Can you take a photo of us?
2629|We [hebben een hotel aan het strand genomen].|We got a hotel on the beach.
2630|De vlucht [heeft drie uur vertraging].|The flight is three hours late.
2631|We [hebben onze aansluitende vlucht gemist].|We missed our connecting flight.
2632|De maatschappij [heeft ons omgeboekt].|The airline rebooked us.
2633|We [krijgen een maaltijdbon].|We're getting a meal voucher.
2634|Ik [heb recht op een schadevergoeding].|I'm entitled to compensation.
2635|Ik [heb een nachtvlucht genomen].|I took a night flight.
2636|Ik [kon in het vliegtuig nauwelijks slapen].|I could hardly sleep on the plane.
2637|De jetlag [heeft me flink te pakken].|The jet lag is getting to me.
2638|Ik [heb een paar dagen nodig om te wennen].|I need a few days to get used to it.
2639|We [zijn met de nachttrein gegaan].|We took the night train.
2640|De spoorwegen [staken weer eens].|The railway is on strike again.
2641|Er [rijden vervangende bussen].|There's a replacement bus service.
2642|De trein [is hopeloos overvol].|The train is hopelessly overcrowded.
2643|Ik [had geen zitplaats].|I didn't get a seat.
2644|De airco in de trein [is uitgevallen].|The air conditioning on the train broke down.
2645|We [staan stil op het vrije baanvak].|We're stopped in the middle of nowhere.
2646|Door een seinstoring [loopt de verdere reis vertraging op].|Due to a signal failure, the journey is delayed.
2647|De trein [eindigt hier], iedereen uitstappen alstublieft.|This train terminates here, all passengers please alight.
2648|We [zijn liftend door Ierland gereisd].|We hitchhiked through Ireland.
2649|We [hebben een roadtrip gemaakt].|We went on a road trip.
2650|We [zijn langs de kust gereden].|We drove along the coast.
2651|De tol [is behoorlijk duur].|The toll is pretty expensive.
2652|We [hebben een vignet gekocht].|We bought a highway toll sticker.
2653|We [stonden drie uur in de file].|We were stuck in traffic for three hours.
2654|We [zijn verkeerd gereden en ergens in niemandsland beland].|We took a wrong turn and ended up in the middle of nowhere.
2655|De navigatie [heeft ons een doodlopende straat in gestuurd].|The GPS sent us into a dead end.
2656|De tank [is bijna leeg].|The tank is almost empty.
2657|We [staan met pech langs de weg].|We've broken down.
2658|Ik [bel de wegenwacht].|I'm calling roadside assistance.
2659|We [hebben een vakantiehuisje gehuurd].|We rented a vacation home.
2660|Het onderkomen [was precies zoals beschreven].|The accommodation was exactly as described.
2661|De foto's [beloofden veel].|The photos promised a lot.
2662|Het hotel [ligt direct aan zee].|The hotel is right on the sea.
2663|De kamer [heeft een balkon met uitzicht op zee].|The room has a balcony with a sea view.
2664|Het ontbijtbuffet [was geweldig].|The breakfast buffet was amazing.
2665|We [hebben all-inclusive geboekt].|We booked all-inclusive.
2666|We [hebben gebruikgemaakt van het laagseizoen].|We took advantage of the off-season.
2667|In het hoogseizoen [is het overal stampvol].|In high season everything is overcrowded.
2668|We [mijden toeristische hotspots].|We avoid tourist hotspots.
2669|We [reizen liever buiten de gebaande paden].|We prefer to travel off the beaten track.
