1|[Hola], ¿qué tal?|Hi, how's it going?
1349|[La salsa] me resulta [demasiado pesada].|The sauce is too rich for me.
1350|[Como] casi siempre [productos de temporada].|I mostly eat seasonally.
1351|Preferimos [comprar productos de la zona].|We prefer to buy local.
1352|Normalmente [dejo la comida hecha para la semana].|I usually meal-prep.
1353|[Lo hago a ojo].|I do it by feel.
1354|Hoy [comemos sobras].|We're having leftovers today.
1355|Solemos [comer fuera].|We usually eat out.
1356|¡[No bebo] ni una gota más!|I'm not drinking another drop!
1357|[Tengo resaca].|I have a hangover.
1358|[El vino] se me [ha subido a la cabeza].|The wine went to my head.
1359|[Este café] resucita a un muerto.|This coffee could wake the dead.
1360|[El pan está] duro como una piedra.|The bread is rock-hard.
1361|Nos han dado [la peor mesa], al lado de la cocina.|That's a bad table (by the kitchen).
1362|[Hemos tardado] una eternidad [en comer], ¡qué lentos!|We waited forever for our food.
1363|[Es comida casera].|That's home cooking.
1364|[Soy muy tiquismiquis] con la comida.|I'm a picky eater.
1365|[Se deshace] en la boca.|It melts in your mouth.
1366|[Me vuelve loco] la pasta.|I absolutely love pasta.
1367|[Estoy dejando] el azúcar.|I'm giving up sugar.
1368|[Esto tiene muchas calorías].|That has a lot of calories.
1369|[Estoy haciendo ayuno] ahora mismo.|I'm fasting right now.
1370|¡[Brindemos] por ti!|Let's toast to you!
1371|[Es] una [delicia].|That's a real treat.
1372|Hoy [me doy el capricho de tomar postre].|I'm treating myself to a dessert today.
1373|[La comida está más o menos] bien.|The food is halfway decent.
1374|[La cocina es] más bien [sencilla y tradicional].|The cooking is rather down-to-earth.
1375|[No hay] postre [hasta que] te comas la verdura.|No dessert until you've eaten your vegetables.
1376|[Se me hace la boca agua solo de verlo].|That makes my mouth water.
1377|[Muchas manos en un plato hacen mucho garabato].|Too many cooks spoil the broth.
1378|[El comer y el rascar, todo es empezar].|Appetite comes with eating.
1379|[No es de mi gusto].|That's not to my taste.
1380|Me he [puesto las botas].|I stuffed my face.
1381|[Tanto monta, monta tanto].|It's six of one, half a dozen of the other.
1382|[La comida es una auténtica porquería].|The food is absolutely awful. (colloquial)
1383|[Tengo que ir probándolo todo].|I have to taste my way through.
1384|[La comida me ha dejado alucinado].|The food blew me away.
1385|[Esto hay que saborearlo despacito].|You have to really savor that.
1386|[No hay nada mejor que] la tarta de manzana de la abuela.|There's nothing better than grandma's apple pie.
1387|[Todo el mundo habla de ese restaurante].|Everyone's talking about the restaurant.
1388|[El cocinero] sabe lo que hace.|The chef knows his craft.
1389|[Los ingredientes son de primerísima calidad].|The ingredients are of exquisite quality.
1390|[No le hago ascos a la buena mesa].|I'm not one to turn down good food.
1391|[El plato tiene un aliño muy sutil].|The dish is subtly seasoned.
1392|¡[Tengo más hambre que el perro de un afilador]!|I'm starving!
1393|[Es la guinda del pastel].|That's the icing on the cake.
1394|[Fue el no va más de la buena mesa].|That was the height of culinary delight.
1395|[No es precisamente lo ideal].|That's not exactly ideal.
1396|[Eso no cambia gran cosa].|That doesn't make much difference.
1397|[Es ahora o nunca].|It's now or never.
1398|[Todo lo bueno se acaba].|All good things must come to an end.
1399|[Siempre tiene que meter baza].|He's putting in his two cents.
1400|[Eso no va conmigo].|That's not for me.
1401|¿Nos podría dar [una mesa junto a la ventana]?|Could we have a table by the window?
1402|¿[Cuál es el plato del día de hoy]?|What's today's special?
1403|Yo quiero [lo mismo que ella].|I'd like the same as her.
1404|¿[Pica este plato]?|Is the dish spicy?
1405|¿Me lo puede poner [sin cebolla]?|Can you leave out the onions?
1406|Quiero [la ración pequeña].|I'll have the small portion.
1407|¿[Me puede poner] el aliño [aparte]?|Can I get the dressing on the side?
1408|[¿Nos trae la carta, por favor?]|We'd like the menu.
1409|[La sopa está fría], lo siento.|Unfortunately the soup is cold.
1410|¿[Le ha gustado la comida]?|Did you enjoy your meal?
1411|[Te invito a cenar].|I'm treating you to dinner.
1412|[Pagamos a medias].|We're splitting the bill.
1413|[Cóbrese veinte], por favor.|Make it twenty, please. (tip)
1414|Normalmente [hago la compra en el mercado].|I usually shop at the farmers' market.
1415|[Las fresas están] ahora [de oferta].|The strawberries are on sale right now.
1416|¿[El pan es de hoy]?|Is the bread from today?
1417|[Medio kilo de] carne picada, por favor.|Half a kilo of ground meat, please.
1418|Hoy [voy a hacer algo ligero].|I'm cooking something light today.
1419|La receta es [facilísima].|The recipe is really simple.
1420|[Tienes que cocer la pasta diez minutos].|You have to boil the pasta for ten minutes.
1421|[No te olvides de echarle sal] al agua.|Don't forget to salt the water.
1422|La carne tiene que [marinarse una hora más].|The meat still has to marinate for an hour.
1423|[Precalienta el horno] a 180 grados.|Preheat the oven to 180 degrees.
1424|[He hecho] la tarta [yo misma].|I baked the cake myself.
1425|[Sírvete más], no te cortes.|Go ahead and have some more.
1426|[No puedo más], gracias.|I can't eat any more, thanks.
1427|Prefiero [una cerveza sin alcohol].|I'd rather have a non-alcoholic beer.
1428|¿[Pedimos sushi] esta noche?|Shall we order sushi tonight?
1429|El pedido tarda [unos cuarenta minutos].|Delivery takes about forty minutes.
1430|El filete está [en su punto].|The steak is cooked to perfection.
1431|El vino [va perfecto con el pescado].|The wine goes perfectly with the fish.
1432|¿[Qué me recomienda para acompañarlo]?|What do you recommend with it?
1433|La salsa [me ha quedado un poco salada].|The sauce turned out a bit too salty.
1434|La verdura está [demasiado hecha].|The vegetables are totally overcooked.
1435|La pasta está [al dente, perfecta].|The pasta is nicely al dente.
1436|El bizcocho está [crudo por dentro].|The cake is still raw inside.
1437|He [cambiado un poco la receta].|I adapted the recipe a little.
1438|Cocino [a ojo], sin seguir recetas.|I cook by feel, not by recipe.
1439|[Pruébalo] a ver si le falta sal.|Taste it to see if it needs more salt.
1440|[Le falta un chorrito de] limón.|It needs a splash of lemon.
1441|Una pizca de azúcar [le da el toque final].|A pinch of sugar rounds it off.
1442|Deja que la salsa [se reduzca a fuego lento].|Let the sauce reduce slowly.
1443|La carne tiene que [reposar antes de cortarla].|The meat needs to rest before carving.
1444|Pocho la cebolla [hasta que esté transparente].|I sauté the onions until translucent.
1445|¡[Qué olor tan divino]!|That smells heavenly!
1446|Es [una tarta de ensueño].|That's a dream of a cake.
1447|La comida estaba [exquisita], ¡gracias!|The food was excellent, thank you!
1448|[No era muy de mi gusto].|That wasn't really to my taste.
1449|El restaurante [no merece la pena].|The restaurant isn't worth it.
1450|Los precios son [de escándalo].|The prices are steep.
1451|La comida era [más bien mediocre].|The food was rather mediocre.
1452|[El servicio fue pésimo].|The service was abysmal.
1453|Tuvimos que [esperar una eternidad para la cuenta].|We had to wait forever for the bill.
1454|[Quiero devolver este plato].|I'd like to send this back.
1455|Hay [un pelo en la sopa].|There's a hair in the soup.
1456|Tengo [intolerancia a la lactosa].|I'm lactose intolerant.
1457|No como [cerdo].|I don't eat pork.
1458|¿Hay [alguna alternativa vegana]?|Is there a vegan alternative?
1459|Tengo una dieta [principalmente vegetal].|I eat a mostly plant-based diet.
1460|Intento [comer de forma más consciente].|I'm trying to eat more mindfully.
1461|Procuro comer [suficiente proteína].|I make sure I eat enough protein.
1462|Por las noches [no tomo hidratos].|I skip carbs in the evening.
1463|Tengo [un antojo de chocolate tremendo].|I'm craving chocolate.
1464|Hoy estoy [hecho un glotón].|I'm really greedy today.
1465|Se me ha [quitado el apetito].|I've lost my appetite.
1466|La comida [la tengo aquí en el estómago].|The food is sitting heavy in my stomach.
1467|He [comido demasiado].|I overate.
1468|Necesito [dar un paseo para bajar la comida].|I need a walk to help me digest.
1469|¿[Un café solo para terminar]?|An espresso to finish?
1470|¡[Vamos a brindar]!|Let's make a toast!
1471|¡[A tu salud]!|To your health!
1472|¡[Chinchín]!|Cheers!
1473|[El vino sabe a corcho].|The wine is corked.
1474|Prefiero [el vino seco].|I prefer dry wine.
1475|El vino [tiene que respirar un poco].|The wine still needs to breathe.
1476|Ya estoy [un poco achispado].|I'm already a little tipsy.
1477|Tengo [una laguna] de lo de anoche.|I can't remember anything from last night.
1478|[Aguanto poco] el alcohol.|I can't handle much alcohol.
1479|[El café con tarta] es a las tres.|Coffee and cake is at three.
1480|Vamos [a hacer un brunch].|We're going for brunch.
1481|[El desayuno es la comida más importante] del día.|Breakfast is the most important meal of the day.
1482|[No soy mucho de desayunar].|I'm not a breakfast person.
1483|Normalmente [solo tomo unos cereales].|I usually just have some muesli.
1484|Para comer hay [algo rápido].|For lunch there's something quick.
1485|Voy a [comprar algo en la panadería].|I'll get something from the bakery.
1486|Los panecillos están [todavía calentitos].|The rolls are still warm.
1487|Hoy la comida del comedor [no está mal].|The cafeteria is pretty good today.
1488|Me llevo [la comida de casa] en un táper.|I bring food from home.
1489|Cocino [para toda la semana].|I cook for the whole week in advance.
1490|Las sobras [las congelo].|I freeze the leftovers.
1491|[Está caducado].|The best-before date has passed.
1492|Eso [se puede comer sin problema].|You can still eat that without worry.
1493|[No me gusta tirar comida].|I don't like throwing food away.
1494|El yogur [se ha puesto malo].|The yogurt has gone bad.
1495|El pan [tiene moho].|The bread is moldy.
1496|La leche [se ha cortado].|The milk has gone sour.
1497|Compro [productos de la zona y de temporada siempre que puedo].|I buy local and seasonal as much as possible.
1498|El menú [consta de cinco platos].|The menu consists of five courses.
1499|Como detalle de la casa [nos sirven un aperitivo].|As a compliment from the kitchen there's an amuse-bouche.
1500|El plato está [sazonado con mucha finura].|The dish is subtly seasoned.
1501|Los sabores [combinan de maravilla].|The flavors harmonize wonderfully.
1502|Es [una fiesta para los sentidos].|That's a feast for the senses.
1503|El cocinero [tiene buena mano con las especias].|The chef has a knack for spices.
1504|Al restaurante [le han dado una estrella].|The restaurant was awarded a star.
1505|Hay que [reservar con semanas de antelación].|You have to book weeks in advance.
1506|La relación calidad-precio [es inmejorable].|The value for money is unbeatable.
1507|El local [ha perdido mucha calidad].|The place has gone downhill in quality.
1508|Antes era [un sitio que solo conocían unos pocos].|It used to be an insider tip.
1509|El local [es un punto de encuentro muy popular].|The place is a popular meeting spot.
1510|El bar de la esquina [es mi bar de siempre].|The pub around the corner is my local.
1511|Soy [cliente habitual] de allí.|I'm a regular there.
1512|[Paramos a comer en un mesón].|We're stopping off at an inn.
1513|Las raciones son [más que generosas].|The portions are more than generous.
1514|Con eso [no te quedas lleno].|That won't fill you up.
1515|La comida [mereció la pena el desvío].|The food was worth the detour.
1516|Esto [sabe a poco].|That tastes like more.
1517|Esto [no sabe a nada].|That tastes of nothing.
1518|Esto [sabe como lo de mi madre].|That tastes just like mom's cooking.
1519|El plato [me trae recuerdos de la infancia].|The dish brings back childhood memories.
1520|Me [he atrevido con las ostras].|I plucked up the courage to try oysters.
1521|No es [plato de gusto para todo el mundo].|That's not everyone's cup of tea.
1522|Es [un sabor al que hay que acostumbrarse].|That's an acquired taste.
1523|En la cocina [me gusta mucho experimentar].|I'm adventurous when it comes to food.
1524|[No creo mucho en las dietas].|I don't think much of diets.
1525|Mi lema es: [todo con moderación].|My motto is: everything in moderation.
1526|[De vez en cuando me doy un capricho].|I treat myself now and then.
1527|Estoy [a reventar].|I'm absolutely stuffed.
1528|Tengo [un hambre de lobo].|I'm ravenous.
1529|Me [suenan las tripas].|My stomach is growling.
1530|Me [comería un caballo].|I could eat a horse.
1531|Él [come como un pajarito].|He eats like a bird.
1532|Es [una apasionada de la cocina].|She's a passionate amateur cook.
1533|A él [no le gusta meterse en la cocina].|He doesn't like cooking.
1534|En casa [cada uno cocina lo que le apetece].|At our place everyone cooks as they like.
