1|[Hi], how's it going?|Hola, ¿qué tal?
3097|You [can really feel inflation at the grocery store].|La inflación se nota en el súper.
3098|I [can barely make ends meet] on that.|Con este dinero apenas llego a fin de mes.
3099|That's [way over my budget].|Eso se sale con creces de mi presupuesto.
3100|It's [not worth it to me].|No me compensa.
3101|The offer [comes with strings attached].|La oferta está sujeta a condiciones.
3102|It's [in the fine print].|Viene en la letra pequeña.
3103|Of course [I didn't read the terms and conditions].|Las condiciones generales no las he leído, claro.
3104|I [used my right to cancel the purchase].|He ejercido mi derecho de desistimiento.
3105|The seller [is being difficult].|El vendedor se está poniendo difícil.
3106|I [reached out to a consumer protection agency].|He acudido a la oficina del consumidor.
3107|That [borders on fraud].|Eso roza la estafa.
3108|Prices [were artificially jacked up].|Los precios se inflaron artificialmente.
3109|The discount [is a total gimmick].|El descuento es un engañabobos.
3110|They [practically lure you into buying].|Te incitan a comprar descaradamente.
3111|Advertising [makes us think we need things we don't].|La publicidad nos hace creer que necesitamos cosas.
3112|I'm [not swayed by advertising], or at least I think I'm not.|A mí no me influye la publicidad, o eso creo.
3113|Our throwaway culture [is a problem].|La sociedad de usar y tirar es un problema.
3114|Planned obsolescence [is sadly a reality].|La obsolescencia programada es, por desgracia, una realidad.
3115|These devices [are built to break fast].|Los aparatos están hechos para romperse enseguida.
3116|I [go for things that last, not trends].|Apuesto por lo duradero y no por las modas.
3117|Buy cheap, [buy twice], I've learned that the hard way.|Lo barato sale caro, lo he vivido muchas veces.
3118|I'm [frugal, but not cheap].|Soy ahorrador, pero no tacaño.
3119|He's [a cheapskate].|Es un agarrado.
3120|She [has money to burn].|Está forrada.
3121|He [throws his money around].|Va tirando el dinero a manos llenas.
3122|He [spends money like water].|Tiene la mano muy suelta con el dinero.
3123|I'm [living beyond my means].|Vivo por encima de mis posibilidades.
3124|I'm [up to my neck in debt].|Estoy endeudado hasta las cejas.
3125|He's [deep in debt].|Tiene muchísimas deudas.
3126|I've [built up a financial cushion].|Me he hecho un colchón.
3127|I [invest my money in stocks].|Invierto mi dinero en bolsa.
3128|I'm [saving for retirement].|Ahorro para la jubilación.
3129|The savings account [barely earns any interest].|La cuenta de ahorro apenas da intereses.
3130|Money [is losing its value].|El dinero pierde valor.
3131|Purchasing power [has gone down].|El poder adquisitivo ha bajado.
3132|The cost of living [has gone way up].|El coste de la vida ha subido una barbaridad.
3133|A lot of people [have to watch every dollar].|Mucha gente tiene que mirar cada euro.
3134|That's [a luxury I can't afford].|Eso es un lujo que no me puedo permitir.
3135|I'm [just going to treat myself].|Me lo doy como capricho y punto.
3136|You [only live once].|Solo se vive una vez.
3137|It [was worth every penny].|Valió cada céntimo.
3138|The price [just isn't justified by the quality].|La calidad no justifica el precio.
3139|The upcharge [isn't worth it].|No compensa pagar la diferencia.
3140|You're [mostly paying for the name].|Pagas sobre todo por la marca.
3141|It's [a status symbol].|Eso es un símbolo de estatus.
3142|He [just wants to show off his car].|Con el coche solo quiere fardar.
3143|Buying stuff [doesn't make you happy].|Consumir no da la felicidad.
3144|The best things in life [are free].|Las mejores cosas de la vida son gratis.
3145|I've [broken free of the urge to buy things].|Me he librado de la obsesión por comprar.
3146|I [try to live a minimalist life].|Intento vivir de forma minimalista.
3147|I [don't buy anything new that I can borrow].|Ya no compro nada que pueda pedir prestado.
3148|Trade [instead of buy] is my motto.|Intercambiar en vez de comprar es mi lema.
3149|At the flea market, [you can really haggle].|En el rastro se puede regatear bien.
3150|He [talked the price way down].|Consiguió bajar bastante el precio.
3151|We [agreed on a price].|Nos pusimos de acuerdo en el precio.
3152|There's [still some wiggle room].|Todavía hay margen para negociar.
3153|That's [my final offer].|Es mi última palabra.
3154|Haggling [isn't normal here].|Aquí no se suele regatear.
3155|The merchandise [is shipped cash on delivery].|La mercancía se paga contra reembolso.
3156|The delivery [vanished without a trace].|El envío ha desaparecido sin dejar rastro.
3157|The package [was left with the neighbor on the third floor].|El paquete lo dejaron en casa del vecino del tercero.
3158|The tracking [has said the same thing for days].|El seguimiento del envío lleva días sin moverse.
3159|Online shopping [is booming].|El comercio electrónico está en auge.
3160|The flood of packages [is overwhelming the delivery drivers].|La avalancha de paquetes desborda a los repartidores.
3161|Returns [are a huge environmental problem].|Las devoluciones son un problema ambiental enorme.
3162|A lot of returns [end up in the trash].|Muchas devoluciones acaban en la basura.
3163|I [make a point of ordering less].|Pido menos a propósito.
3164|Customer reviews [aren't always trustworthy].|Las opiniones de clientes no siempre son fiables.
3165|A lot of reviews [are paid for].|Muchas reseñas son compradas.
3166|I'd [rather go by what my friends recommend].|Prefiero fiarme de lo que me recomiendan mis amigos.
3167|The store [has a hand-picked selection].|La tienda tiene un surtido muy cuidado.
3168|The service [was top-notch].|El asesoramiento fue de primera.
3169|The saleswoman [took a lot of time with me].|La dependienta me dedicó mucho tiempo.
3170|You [can't get that online].|Eso no lo sustituye internet.
3171|The store [is closing after forty years].|La tienda cierra después de cuarenta años.
3172|We're [having a going-out-of-business sale].|Estamos de liquidación por cierre.
3173|Everything [must go]!|¡Todo fuera!
3174|The line [went around the block].|La cola daba la vuelta a la manzana.
3175|People [were fighting over the deals].|La gente se peleaba por las ofertas.
3176|The shelves [were wiped clean].|Las estanterías estaban vacías.
3177|There [was panic buying].|La gente hizo acopio de provisiones.
3178|It's [become hard to find].|Eso escasea ahora.
3179|The supply shortages [are still going on].|Los problemas de suministro continúan.
3180|Demand [is outpacing supply].|La demanda supera a la oferta.
3181|Supply and demand [set the price].|La oferta y la demanda marcan el precio.
3182|Business [is thriving].|El negocio prospera.
3183|The store [is doing great business].|La tienda va como un tiro.
3184|It's [selling like hotcakes].|Eso se vende como churros.
3185|The product [just sits on the shelf].|El producto no hay quien lo venda.
3186|It's [going to cost me a small fortune].|Esto me va a costar un pastón.
3187|It [costs a pretty penny], but it's worth it.|Cuesta un dineral, pero merece la pena.
3188|For that money, [you could get twice as much somewhere else].|Por ese dinero te dan el doble en otro sitio.
3189|It's [money down the drain], if you ask me.|Eso es tirar el dinero, si me preguntas.
3190|I [don't have a dime left].|No me queda ni un céntimo.
3191|I'm [totally broke].|Estoy tieso.
3192|Money [doesn't grow on trees].|El dinero no cae del cielo.
3193|You [don't talk about money].|De dinero no se habla.
3194|Money [makes the world go round].|El dinero mueve el mundo.
3195|When it comes to money, [friendship goes out the window].|Las cuentas claras y el chocolate espeso.
3196|Every [little bit helps].|Un grano no hace granero, pero ayuda al compañero.
3197|Save for a rainy day, [and you'll have it when you need it].|Guarda cuando tengas, y tendrás cuando no tengas.
3198|I [broke open my piggy bank].|He roto la hucha.
3199|That [was an expensive bit of fun].|Salió caro el capricho.
3200|That [put a big dent in my wallet].|Esto me ha dejado el bolsillo tiritando.
3201|[I'm] not feeling well.|No me encuentro bien.
3202|[I have] a headache.|Me duele la cabeza.
3203|[I have] a stomachache.|Me duele la tripa.
3204|[I have] a fever.|Tengo fiebre.
3205|[I have] a cold.|Estoy resfriado.
3206|[I have] a cough.|Tengo tos.
3207|[I have] a runny nose.|Tengo mocos.
3208|[My throat] hurts.|Me duele la garganta.
3209|[My back] hurts.|Me duele la espalda.
3210|[I need] a doctor.|Necesito un médico.
3211|[Where's] the pharmacy?|¿Dónde está la farmacia?
3212|[Where's] the hospital?|¿Dónde está el hospital?
3213|[Call] an ambulance!|¡Llame a una ambulancia!
3214|[Help]!|¡Socorro!
3215|[I'm] cold.|Tengo frío.
3216|[I'm] hot.|Tengo calor.
3217|[I feel] sick to my stomach.|Tengo náuseas.
3218|[I have] a toothache.|Me duelen las muelas.
3219|[I need] some pills.|Necesito pastillas.
3220|[Get well soon]!|¡Que te mejores!
3221|[I'm staying] in bed.|Me quedo en la cama.
3222|[I'm drinking] lots of tea.|Estoy tomando mucho té.
3223|[I'm sleeping] a lot.|Duermo mucho.
3224|[My arm] hurts.|Me duele el brazo.
3225|[My foot] hurts.|Me duele el pie.
3226|[Where does it hurt]?|¿Dónde te duele?
3227|It hurts [right here].|Aquí me duele.
3228|[I have] an appointment.|Tengo cita.
3229|[I'm] healthy.|Estoy sano.
3230|[I'm feeling] better.|Estoy mejor.
3231|[I don't] smoke.|No fumo.
3232|[I drink] a lot of water.|Bebo mucha agua.
3233|[I eat] healthy.|Como sano.
3234|[I'm] allergic.|Soy alérgico.
3235|[I take] medication.|Tomo medicación.
3236|[My eye] hurts.|Me duele el ojo.
3237|[I can't] sleep.|No puedo dormir.
3238|[I'm] pregnant.|Estoy embarazada.
3239|[The baby] is sick.|El bebé está malito.
3240|[I have] diarrhea.|Tengo diarrea.
3241|[I need] a Band-Aid.|Necesito una tirita.
3242|[It's bleeding].|Está sangrando.
3243|[I need to make a doctor's appointment].|Necesito pedir cita con el médico.
3244|[I caught a cold].|Me he resfriado.
3245|[I cut my finger].|Me he cortado en el dedo.
3246|[I broke] my arm.|Me he roto el brazo.
3247|[I fell].|Me he caído.
3248|[How long] have you had a fever?|¿Desde cuándo tiene fiebre?
3249|[For] three days.|Desde hace tres días.
3250|[I feel] weak.|Me siento débil.
3251|[I feel] dizzy.|Estoy mareado.
3252|[I'm going to throw up].|Tengo ganas de vomitar.
3253|[I have] no appetite.|No tengo apetito.
3254|[I need] a doctor's note.|Necesito un justificante médico.
3255|[I need] a prescription.|Necesito una receta.
3256|[How often] do I [take] the pills?|¿Cada cuánto tengo que tomar las pastillas?
3257|[Three times a day] after meals.|Tres veces al día después de las comidas.
3258|[Do you have] something for a headache?|¿Tiene algo para el dolor de cabeza?
3259|[I have to] go to the dentist.|Tengo que ir al dentista.
3260|[I have] the flu.|Tengo la gripe.
3261|[I've been coughing] all night.|Toso toda la noche.
3262|[My nose] is stuffed up.|Tengo la nariz taponada.
3263|[I've got] a sunburn.|Me he quemado con el sol.
3264|[I got bitten] by a mosquito.|Me ha picado un mosquito.
3265|[I'm allergic] to cats.|Soy alérgico a los gatos.
3266|[I have] hay fever.|Tengo alergia al polen.
3267|[I need] glasses.|Necesito gafas.
3268|[I wear] contacts.|Llevo lentillas.
3269|[I went] to the doctor.|He ido al médico.
3270|[The doctor says] I should rest.|El médico dice que tengo que descansar.
3271|[I have to] go to the hospital.|Tengo que ir al hospital.
3272|[I have] health insurance.|Tengo seguro médico.
3273|[Here's] my insurance card.|Aquí tiene mi tarjeta sanitaria.
3274|[Have] a seat in the waiting room.|Siéntese en la sala de espera.
3275|[Open] your mouth.|Abra la boca.
3276|[Take] a deep [breath].|Respire hondo.
3277|[I'm] already [feeling] better.|Ya me siento mejor.
3278|[I'm] all better now.|Ya estoy recuperado.
3279|[I'm] on a diet.|Estoy a dieta.
3280|[I've put on weight].|He engordado.
3281|[I've lost weight].|He adelgazado.
3282|[I] quit smoking.|Ya no fumo.
3283|[You look] pale.|Estás pálido.
3284|[You look] tired.|Tienes cara de cansado.
3285|[Lie] down.|Túmbate.
3286|[Get] some rest.|Descansa un poco.
3287|[I bumped] into something.|Me he dado un golpe.
3288|[How long have you had] these symptoms?|¿Desde cuándo tiene estas molestias?
3289|[Feel better soon]! Hope you're back on your feet in no time.|¡Que te mejores! Recupérate pronto.
3290|[I'm in a lot of pain].|Me duele muchísimo.
3291|The pain is getting [worse].|El dolor va a peor.
3292|[I threw out] my back.|Me he dado un tirón en la espalda.
3293|[I have circulation problems].|Tengo problemas de circulación.
3294|[I get] migraines.|Sufro de migrañas.
3295|[I have a chronic illness].|Tengo una enfermedad crónica.
3296|[I need surgery].|Me tienen que operar.
3297|[I'm getting] a shot.|Me van a poner una inyección.
3298|[I need to get vaccinated].|Tengo que vacunarme.
3299|[I have to get] blood [drawn].|Tengo que hacerme un análisis de sangre.
3300|The results are [fine].|Los resultados están bien.
3301|[I'm having side effects].|Tengo efectos secundarios.
3302|The medication [doesn't agree with me].|El medicamento no me sienta bien.
3303|[Is it contagious]?|¿Es contagioso?
3304|[I caught it] from someone.|Me lo han pegado.
3305|[I feel totally wiped out].|Estoy muy flojo.
3306|[I have trouble sleeping].|Tengo problemas para dormir.
